song_id,week,streams,release_date,weeks_since_release,playlist_follower,radio,adspend,genre
28,2019-04-22,6871,2002-12-02,855,1640360,0,0,pop
28,2019-04-29,6624,2002-12-02,856,1645042,0,0,pop
28,2019-05-06,6334,2002-12-02,857,1649539,0,0,pop
28,2019-05-13,6256,2002-12-02,858,3332019,0,0,pop
28,2019-05-20,5937,2002-12-02,859,1693300,0,0,pop
28,2019-05-27,6427,2002-12-02,860,1697459,0,0,pop
28,2019-06-03,8384,2002-12-02,861,1711990,0,0,pop
28,2019-06-10,7472,2002-12-02,862,1712624,0,0,pop
28,2019-06-17,10225,2002-12-02,863,1702240,0,0,pop
28,2019-06-24,9972,2002-12-02,864,1691856,0,0,pop
28,2019-07-01,8450,2002-12-02,865,1684886,0,0,pop
28,2019-07-08,7900,2002-12-02,866,1693986,0,0,pop
28,2019-07-15,7534,2002-12-02,867,1729052,0,0,pop
28,2019-07-22,7073,2002-12-02,868,1733500,0,0,pop
28,2019-07-29,7221,2002-12-02,869,1739457,0,0,pop
28,2019-08-05,7169,2002-12-02,870,3716550,0,0,pop
28,2019-08-12,6635,2002-12-02,871,1747999,0,0,pop
28,2019-08-19,7090,2002-12-02,872,1752123,0,0,pop
28,2019-08-26,6745,2002-12-02,873,1703625,0,0,pop
28,2019-09-02,6534,2002-12-02,874,1704368,0,0,pop
28,2019-09-09,6723,2002-12-02,875,1708741,0,0,pop
28,2019-09-16,6996,2002-12-02,876,1714457,0,0,pop
28,2019-09-23,7471,2002-12-02,877,1718481,0,0,pop
28,2019-09-30,7341,2002-12-02,878,1723009,0,0,pop
28,2019-10-07,6768,2002-12-02,879,1726898,0,0,pop
28,2019-10-14,7134,2002-12-02,880,1730724,0,0,pop
28,2019-10-21,6995,2002-12-02,881,1734569,0,0,pop
28,2019-10-28,7426,2002-12-02,882,1739024,0,0,pop
28,2019-11-04,6941,2002-12-02,883,1742993,0,0,pop
28,2019-11-11,7613,2002-12-02,884,1718790,0,0,pop
28,2019-11-18,7361,2002-12-02,885,1722861,0,0,pop
28,2019-11-25,6675,2002-12-02,886,1726553,0,0,pop
28,2019-12-02,6516,2002-12-02,887,1730845,0,0,pop
28,2019-12-09,6168,2002-12-02,888,1736119,0,0,pop
28,2019-12-16,6323,2002-12-02,889,1739831,0,0,pop
28,2019-12-23,6820,2002-12-02,890,1743367,0,0,pop
29,2017-01-02,778801,2016-04-04,39,2108167,897.54,11250,pop
29,2017-01-09,733664,2016-04-04,40,1916926,938.18,10680,pop
29,2017-01-16,685191,2016-04-04,41,1923694,903.294,9840,pop
29,2017-01-23,658784,2016-04-04,42,1626919,865.14,12330,pop
29,2017-01-30,525733,2016-04-04,43,1635423,852.789,10140,pop
29,2017-02-06,451941,2016-04-04,44,633911,814.92,0,pop
29,2017-02-13,420505,2016-04-04,45,644477,892.154,0,pop
29,2017-02-20,377141,2016-04-04,46,649337,742.18,0,pop
29,2017-02-27,354554,2016-04-04,47,416030,671.716,0,pop
29,2017-03-06,346482,2016-04-04,48,392997,672.366,0,pop
29,2017-03-13,327949,2016-04-04,49,396832,604.628,0,pop
29,2017-03-20,321636,2016-04-04,50,235365,501.02,0,pop
29,2017-03-27,315213,2016-04-04,51,232138,458.871,0,pop
29,2017-04-03,310057,2016-04-04,52,223453,0,0,pop
29,2017-04-10,301921,2016-04-04,53,210021,0,0,pop
29,2017-04-17,282918,2016-04-04,54,174542,0,0,pop
29,2017-04-24,276244,2016-04-04,55,193867,0,0,pop
29,2017-05-01,251734,2016-04-04,56,172560,0,0,pop
29,2017-05-08,245668,2016-04-04,57,167558,0,0,pop
29,2017-05-15,239678,2016-04-04,58,169139,0,0,pop
29,2017-05-22,244907,2016-04-04,59,170962,0,0,pop
29,2017-05-29,225593,2016-04-04,60,164171,0,0,pop
29,2017-06-05,222325,2016-04-04,61,165870,0,0,pop
29,2017-06-12,213818,2016-04-04,62,170718,0,0,pop
29,2017-06-19,192915,2016-04-04,63,172248,0,0,pop
29,2017-06-26,195287,2016-04-04,64,159171,0,0,pop
29,2017-07-03,195363,2016-04-04,65,159121,0,0,pop
29,2017-07-10,195230,2016-04-04,66,145702,0,0,pop
29,2017-07-17,187503,2016-04-04,67,147092,0,0,pop
29,2017-07-24,179815,2016-04-04,68,148550,0,0,pop
29,2017-07-31,174627,2016-04-04,69,150313,0,0,pop
29,2017-08-07,178579,2016-04-04,70,153856,0,0,pop
29,2017-08-14,172543,2016-04-04,71,154677,0,0,pop
29,2017-08-21,171942,2016-04-04,72,156118,0,0,pop
29,2017-08-28,170031,2016-04-04,73,157664,0,0,pop
29,2017-09-04,163582,2016-04-04,74,159287,0,0,pop
29,2017-09-11,164024,2016-04-04,75,160718,0,0,pop
29,2017-09-18,161154,2016-04-04,76,162514,0,0,pop
29,2017-09-25,161373,2016-04-04,77,165146,0,0,pop
29,2017-10-02,164622,2016-04-04,78,166859,0,0,pop
29,2017-10-09,162895,2016-04-04,79,168905,0,0,pop
29,2017-10-16,155473,2016-04-04,80,171594,0,0,pop
29,2017-10-23,158178,2016-04-04,81,174327,0,0,pop
29,2017-10-30,165448,2016-04-04,82,177003,0,0,pop
29,2017-11-06,160904,2016-04-04,83,179290,0,0,pop
29,2017-11-13,157486,2016-04-04,84,181402,0,0,pop
29,2017-11-20,165050,2016-04-04,85,180334,0,0,pop
29,2017-11-27,171517,2016-04-04,86,173662,0,0,pop
29,2017-12-04,167203,2016-04-04,87,177897,0,0,pop
29,2017-12-11,180684,2016-04-04,88,172623,0,0,pop
29,2017-12-18,184271,2016-04-04,89,178008,0,0,pop
29,2017-12-25,234932,2016-04-04,90,182722,0,0,pop
29,2018-01-01,196750,2016-04-04,91,185907,0,0,pop
29,2018-01-08,179575,2016-04-04,92,187996,0,0,pop
29,2018-01-15,172140,2016-04-04,93,190557,0,0,pop
29,2018-01-22,170191,2016-04-04,94,192073,0,0,pop
29,2018-01-29,167311,2016-04-04,95,193875,0,0,pop
29,2018-02-05,154589,2016-04-04,96,195534,0,0,pop
29,2018-02-12,160104,2016-04-04,97,198037,0,0,pop
29,2018-02-19,165035,2016-04-04,98,200670,0,0,pop
29,2018-02-26,167207,2016-04-04,99,149278,0,0,pop
29,2018-03-05,175192,2016-04-04,100,151736,0,0,pop
29,2018-03-12,175417,2016-04-04,101,178237,0,0,pop
29,2018-03-19,175875,2016-04-04,102,180674,0,0,pop
29,2018-03-26,175956,2016-04-04,103,158013,0,0,pop
29,2018-04-02,172974,2016-04-04,104,163287,0,0,pop
29,2018-04-09,165986,2016-04-04,105,189907,0,0,pop
29,2018-04-16,169379,2016-04-04,106,191982,0,0,pop
29,2018-04-23,156251,2016-04-04,107,193695,0,0,pop
29,2018-04-30,155894,2016-04-04,108,196357,0,0,pop
29,2018-05-07,156714,2016-04-04,109,216725,0,0,pop
29,2018-05-14,155856,2016-04-04,110,208154,0,0,pop
29,2018-05-21,154295,2016-04-04,111,192667,0,0,pop
29,2018-05-28,153924,2016-04-04,112,194488,0,0,pop
29,2018-06-04,149324,2016-04-04,113,196230,0,0,pop
29,2018-06-11,145456,2016-04-04,114,197989,0,0,pop
29,2018-06-18,141326,2016-04-04,115,199539,0,0,pop
29,2018-06-25,142944,2016-04-04,116,176701,0,0,pop
29,2018-07-02,148534,2016-04-04,117,178465,0,0,pop
29,2018-07-09,144429,2016-04-04,118,180306,0,0,pop
29,2018-07-16,138800,2016-04-04,119,181995,0,0,pop
29,2018-07-23,115961,2016-04-04,120,183661,0,0,pop
29,2018-07-30,116831,2016-04-04,121,185414,0,0,pop
29,2018-08-06,115218,2016-04-04,122,187068,0,0,pop
29,2018-08-13,121171,2016-04-04,123,199968,0,0,pop
29,2018-08-20,120275,2016-04-04,124,201694,0,0,pop
29,2018-08-27,119579,2016-04-04,125,203267,0,0,pop
29,2018-09-03,117951,2016-04-04,126,204689,0,0,pop
29,2018-09-10,117464,2016-04-04,127,206399,0,0,pop
29,2018-09-17,114905,2016-04-04,128,208103,0,0,pop
29,2018-09-24,113408,2016-04-04,129,209881,0,0,pop
29,2018-10-01,119559,2016-04-04,130,212285,0,0,pop
29,2018-10-08,116438,2016-04-04,131,214281,0,0,pop
29,2018-10-15,113579,2016-04-04,132,215884,0,0,pop
29,2018-10-22,114961,2016-04-04,133,218648,0,0,pop
29,2018-10-29,117693,2016-04-04,134,220665,0,0,pop
29,2018-11-05,126791,2016-04-04,135,222497,0,0,pop
29,2018-11-12,129768,2016-04-04,136,224342,0,0,pop
29,2018-11-19,122481,2016-04-04,137,225962,0,0,pop
29,2018-11-26,121653,2016-04-04,138,227544,0,0,pop
29,2018-12-03,119700,2016-04-04,139,216203,0,0,pop
29,2018-12-10,120895,2016-04-04,140,200878,0,0,pop
29,2018-12-17,126892,2016-04-04,141,202240,0,0,pop
29,2018-12-24,141116,2016-04-04,142,204328,0,0,pop
29,2018-12-31,151140,2016-04-04,143,206493,0,0,pop
29,2019-01-07,145742,2016-04-04,144,208021,0,0,pop
29,2019-01-14,133586,2016-04-04,145,209449,0,0,pop
29,2019-01-21,121656,2016-04-04,146,210933,0,0,pop
29,2019-01-28,123267,2016-04-04,147,212354,0,0,pop
29,2019-02-04,123232,2016-04-04,148,214502,0,0,pop
29,2019-02-11,125417,2016-04-04,149,216302,0,0,pop
29,2019-02-18,123189,2016-04-04,150,218415,0,0,pop
29,2019-02-25,129182,2016-04-04,151,220471,0,0,pop
29,2019-03-04,132039,2016-04-04,152,242111,0,0,pop
29,2019-03-11,128455,2016-04-04,153,243834,0,0,pop
29,2019-03-18,127418,2016-04-04,154,249400,0,0,pop
29,2019-03-25,125229,2016-04-04,155,246814,0,0,pop
29,2019-04-01,124897,2016-04-04,156,248808,0,0,pop
29,2019-04-08,125705,2016-04-04,157,230975,0,0,pop
29,2019-04-15,131834,2016-04-04,158,233020,0,0,pop
29,2019-04-22,120089,2016-04-04,159,234846,0,0,pop
29,2019-04-29,119585,2016-04-04,160,236790,0,0,pop
29,2019-05-06,122221,2016-04-04,161,238647,0,0,pop
29,2019-05-13,124942,2016-04-04,162,240639,0,0,pop
29,2019-05-20,125382,2016-04-04,163,242569,0,0,pop
29,2019-05-27,129770,2016-04-04,164,244979,0,0,pop
29,2019-06-03,124424,2016-04-04,165,247369,0,0,pop
29,2019-06-10,129599,2016-04-04,166,248595,0,0,pop
29,2019-06-17,131421,2016-04-04,167,251020.5,0,0,pop
29,2019-06-24,124617,2016-04-04,168,253446,0,0,pop
29,2019-07-01,128307,2016-04-04,169,255657,0,0,pop
29,2019-07-08,127343,2016-04-04,170,257762,0,0,pop
29,2019-07-15,128638,2016-04-04,171,259626,0,0,pop
29,2019-07-22,126932,2016-04-04,172,261459,0,0,pop
29,2019-07-29,128989,2016-04-04,173,263366,0,0,pop
29,2019-08-05,126223,2016-04-04,174,265465,0,0,pop
29,2019-08-12,125388,2016-04-04,175,267094,0,0,pop
29,2019-08-19,125678,2016-04-04,176,284410,0,0,pop
29,2019-08-26,120587,2016-04-04,177,464407,0,0,pop
29,2019-09-02,147971,2016-04-04,178,465423,0,0,pop
29,2019-09-09,143766,2016-04-04,179,467331,0,0,pop
29,2019-09-16,143833,2016-04-04,180,469219,0,0,pop
29,2019-09-23,146001,2016-04-04,181,470698,0,0,pop
29,2019-09-30,146678,2016-04-04,182,472707,0,0,pop
29,2019-10-07,143424,2016-04-04,183,474362,0,0,pop
29,2019-10-14,149728,2016-04-04,184,476015,0,0,pop
29,2019-10-21,152094,2016-04-04,185,478401,0,0,pop
29,2019-10-28,150125,2016-04-04,186,480300,0,0,pop
29,2019-11-04,142136,2016-04-04,187,481636,0,0,pop
29,2019-11-11,143949,2016-04-04,188,475561,0,0,pop
29,2019-11-18,147528,2016-04-04,189,477415,0,0,pop
29,2019-11-25,139488,2016-04-04,190,478694,0,0,pop
29,2019-12-02,145907,2016-04-04,191,479561,0,0,pop
29,2019-12-09,146160,2016-04-04,192,480382,0,0,pop
29,2019-12-16,148764,2016-04-04,193,481232,0,0,pop
29,2019-12-23,157747,2016-04-04,194,489591,0,0,pop
30,2017-01-02,492224,2016-04-25,36,34844423,0,0,electro
30,2017-01-09,369146,2016-04-25,37,25549162,144.733,0,electro
30,2017-01-16,347025,2016-04-25,38,24407234,0,0,electro
30,2017-01-23,328105,2016-04-25,39,23195993,0,0,electro
30,2017-01-30,318091,2016-04-25,40,22359271,0,0,electro
30,2017-02-06,293248,2016-04-25,41,21338714,0,0,electro
30,2017-02-13,279452,2016-04-25,42,20898916,0,0,electro
30,2017-02-20,269394,2016-04-25,43,20375689,0,0,electro
30,2017-02-27,269842,2016-04-25,44,20030374,0,0,electro
30,2017-03-06,268629,2016-04-25,45,20076421,0,0,electro
30,2017-03-13,267708,2016-04-25,46,20015025,0,0,electro
30,2017-03-20,266686,2016-04-25,47,19673416,0,0,electro
30,2017-03-27,275835,2016-04-25,48,20857026,0,0,electro
30,2017-04-03,268068,2016-04-25,49,20784681,0,0,electro
30,2017-04-10,263275,2016-04-25,50,21156958,0,0,electro
30,2017-04-17,246564,2016-04-25,51,23203465,0,0,electro
30,2017-04-24,242606,2016-04-25,52,24421848,0,0,electro
30,2017-05-01,225435,2016-04-25,53,22662435,0,0,electro
30,2017-05-08,231482,2016-04-25,54,21700357,0,0,electro
30,2017-05-15,227373,2016-04-25,55,21730497,0,0,electro
30,2017-05-22,235655,2016-04-25,56,21485603,0,0,electro
30,2017-05-29,214827,2016-04-25,57,20944139,0,0,electro
30,2017-06-05,217995,2016-04-25,58,20952850,0,0,electro
30,2017-06-12,222249,2016-04-25,59,21080787,0,0,electro
30,2017-06-19,207485,2016-04-25,60,21202402,0,0,electro
30,2017-06-26,206160,2016-04-25,61,20811834,0,0,electro
30,2017-07-03,208835,2016-04-25,62,20745281,0,0,electro
30,2017-07-10,202029,2016-04-25,63,20590104,0,0,electro
30,2017-07-17,197649,2016-04-25,64,20767029,0,0,electro
30,2017-07-24,191648,2016-04-25,65,18711639,0,0,electro
30,2017-07-31,190076,2016-04-25,66,18747775,0,0,electro
30,2017-08-07,186911,2016-04-25,67,19135412,0,0,electro
30,2017-08-14,178175,2016-04-25,68,19187132,0,0,electro
30,2017-08-21,174244,2016-04-25,69,18832471,0,0,electro
30,2017-08-28,171045,2016-04-25,70,18612809,0,0,electro
30,2017-09-04,160222,2016-04-25,71,18806409,0,0,electro
30,2017-09-11,155302,2016-04-25,72,19166485,0,0,electro
30,2017-09-18,153244,2016-04-25,73,18988959,0,0,electro
30,2017-09-25,156509,2016-04-25,74,16887585,0,0,electro
30,2017-10-02,150764,2016-04-25,75,16846189,0,0,electro
30,2017-10-09,143289,2016-04-25,76,16300895,0,0,electro
30,2017-10-16,138173,2016-04-25,77,16675156,0,0,electro
30,2017-10-23,139137,2016-04-25,78,16520556,0,0,electro
30,2017-10-30,138537,2016-04-25,79,16387485,0,0,electro
30,2017-11-06,128960,2016-04-25,80,16695793,0,0,electro
30,2017-11-13,128835,2016-04-25,81,16217723,0,0,electro
30,2017-11-20,130147,2016-04-25,82,16249195,0,0,electro
30,2017-11-27,124265,2016-04-25,83,16353068,0,0,electro
30,2017-12-04,123636,2016-04-25,84,16510943,0,0,electro
30,2017-12-11,125106,2016-04-25,85,16876901,0,0,electro
30,2017-12-18,129069,2016-04-25,86,16789614,0,0,electro
30,2017-12-25,156279,2016-04-25,87,17128732,0,0,electro
30,2018-01-01,139960,2016-04-25,88,17286267,0,0,electro
30,2018-01-08,137575,2016-04-25,89,17287755,0,0,electro
30,2018-01-15,134172,2016-04-25,90,17418451,0,0,electro
30,2018-01-22,136655,2016-04-25,91,17570170,0,0,electro
30,2018-01-29,139093,2016-04-25,92,17454754,0,0,electro
30,2018-02-05,129118,2016-04-25,93,17381335,0,0,electro
30,2018-02-12,128515,2016-04-25,94,17323198,0,0,electro
30,2018-02-19,134944,2016-04-25,95,17059103,0,0,electro
30,2018-02-26,129513,2016-04-25,96,18090573,0,0,electro
30,2018-03-05,132495,2016-04-25,97,18676482,0,0,electro
30,2018-03-12,135658,2016-04-25,98,18900561,0,0,electro
30,2018-03-19,143598,2016-04-25,99,18915749,0,0,electro
30,2018-03-26,144029,2016-04-25,100,19119157,0,0,electro
30,2018-04-02,146557,2016-04-25,101,19696616,0,0,electro
30,2018-04-09,141534,2016-04-25,102,19150390,0,0,electro
30,2018-04-16,152905,2016-04-25,103,19280887,0,0,electro
30,2018-04-23,150532,2016-04-25,104,18307823,0,0,electro
30,2018-04-30,154709,2016-04-25,105,17773825,0,0,electro
30,2018-05-07,156309,2016-04-25,106,17962675,0,0,electro
30,2018-05-14,149301,2016-04-25,107,17964116,0,0,electro
30,2018-05-21,152543,2016-04-25,108,18062396,0,0,electro
30,2018-05-28,154403,2016-04-25,109,18177680,0,0,electro
30,2018-06-04,150377,2016-04-25,110,17793458,0,0,electro
30,2018-06-11,141607,2016-04-25,111,18526112,0,0,electro
30,2018-06-18,139826,2016-04-25,112,18648441,0,0,electro
30,2018-06-25,139595,2016-04-25,113,18701037,0,0,electro
30,2018-07-02,142125,2016-04-25,114,18786973,0,0,electro
30,2018-07-09,139845,2016-04-25,115,17185784,0,0,electro
30,2018-07-16,148762,2016-04-25,116,17315953,0,0,electro
30,2018-07-23,136811,2016-04-25,117,17419772,0,0,electro
30,2018-07-30,137590,2016-04-25,118,18130805,0,0,electro
30,2018-08-06,133511,2016-04-25,119,18259855,0,0,electro
30,2018-08-13,130196,2016-04-25,120,18416220,0,0,electro
30,2018-08-20,125801,2016-04-25,121,18256772,0,0,electro
30,2018-08-27,122985,2016-04-25,122,18224450,0,0,electro
30,2018-09-03,126067,2016-04-25,123,18318696,0,0,electro
30,2018-09-10,125104,2016-04-25,124,18266734,0,0,electro
30,2018-09-17,122814,2016-04-25,125,18385542,0,0,electro
30,2018-09-24,122077,2016-04-25,126,18825749,0,0,electro
30,2018-10-01,123970,2016-04-25,127,18792815,0,0,electro
30,2018-10-08,128709,2016-04-25,128,18654597,0,0,electro
30,2018-10-15,126412,2016-04-25,129,18356676,0,0,electro
30,2018-10-22,124946,2016-04-25,130,18433456,0,0,electro
30,2018-10-29,129219,2016-04-25,131,18831122,0,0,electro
30,2018-11-05,144656,2016-04-25,132,18982705,0,0,electro
30,2018-11-12,144942,2016-04-25,133,18780829,0,0,electro
30,2018-11-19,125804,2016-04-25,134,18911865,0,0,electro
30,2018-11-26,122989,2016-04-25,135,19102895,0,0,electro
30,2018-12-03,127776,2016-04-25,136,22554877,0,0,electro
30,2018-12-10,125371,2016-04-25,137,22692967,0,0,electro
30,2018-12-17,120741,2016-04-25,138,22864720,0,0,electro
30,2018-12-24,117893,2016-04-25,139,23311702,0,0,electro
30,2018-12-31,145641,2016-04-25,140,23505777,0,0,electro
30,2019-01-07,133637,2016-04-25,141,23452912,0,0,electro
30,2019-01-14,133590,2016-04-25,142,23619798,0,0,electro
30,2019-01-21,123281,2016-04-25,143,19001398,0,0,electro
30,2019-01-28,124203,2016-04-25,144,17221141,0,0,electro
30,2019-02-04,123962,2016-04-25,145,17390362,0,0,electro
30,2019-02-11,123689,2016-04-25,146,17478748,0,0,electro
30,2019-02-18,121897,2016-04-25,147,17597885,0,0,electro
30,2019-02-25,113170,2016-04-25,148,17713425,0,0,electro
30,2019-03-04,107847,2016-04-25,149,17805764,0,0,electro
30,2019-03-11,107145,2016-04-25,150,14053689,0,0,electro
30,2019-03-18,113128,2016-04-25,151,14278896,0,0,electro
30,2019-03-25,113010,2016-04-25,152,14325209,0,0,electro
30,2019-04-01,112312,2016-04-25,153,14306210,0,0,electro
30,2019-04-08,115622,2016-04-25,154,16388118,0,0,electro
30,2019-04-15,125636,2016-04-25,155,16167439,0,0,electro
30,2019-04-22,115810,2016-04-25,156,14506002,0,0,electro
30,2019-04-29,114796,2016-04-25,157,14619888,0,0,electro
30,2019-05-06,110990,2016-04-25,158,16119325,0,0,electro
30,2019-05-13,109294,2016-04-25,159,21650839,0,0,electro
30,2019-05-20,109059,2016-04-25,160,14781953,0,0,electro
30,2019-05-27,116879,2016-04-25,161,14892404,0,0,electro
30,2019-06-03,118366,2016-04-25,162,14974705,0,0,electro
30,2019-06-10,113091,2016-04-25,163,15065516,0,0,electro
30,2019-06-17,117918,2016-04-25,164,17674541.5,0,0,electro
30,2019-06-24,120362,2016-04-25,165,20283567,0,0,electro
30,2019-07-01,114327,2016-04-25,166,20512692,0,0,electro
30,2019-07-08,108821,2016-04-25,167,28797755,0,0,electro
30,2019-07-15,107640,2016-04-25,168,26954198,0,0,electro
30,2019-07-22,108806,2016-04-25,169,29559340,0,0,electro
30,2019-07-29,107037,2016-04-25,170,29584657,0,0,electro
30,2019-08-05,108962,2016-04-25,171,27271436,0,0,electro
30,2019-08-12,105022,2016-04-25,172,15706299,0,0,electro
30,2019-08-19,109572,2016-04-25,173,15773024,0,0,electro
30,2019-08-26,103512,2016-04-25,174,15896090,0,0,electro
30,2019-09-02,98287,2016-04-25,175,15784606,0,0,electro
30,2019-09-09,95569,2016-04-25,176,15868676,0,0,electro
30,2019-09-16,98312,2016-04-25,177,15879067,0,0,electro
30,2019-09-23,94210,2016-04-25,178,16154456,0,0,electro
30,2019-09-30,91314,2016-04-25,179,15878063,0,0,electro
30,2019-10-07,92314,2016-04-25,180,16161000,0,0,electro
30,2019-10-14,92756,2016-04-25,181,16135901,0,0,electro
30,2019-10-21,90070,2016-04-25,182,23420314,0,0,electro
30,2019-10-28,107438,2016-04-25,183,16935695,0,0,electro
30,2019-11-04,90349,2016-04-25,184,17386431,0,0,electro
30,2019-11-11,91060,2016-04-25,185,16841715,0,0,electro
30,2019-11-18,92149,2016-04-25,186,16859290,0,0,electro
30,2019-11-25,93063,2016-04-25,187,16949599,0,0,electro
30,2019-12-02,93253,2016-04-25,188,17239151,0,0,electro
30,2019-12-09,93965,2016-04-25,189,17085065,0,0,electro
30,2019-12-16,96624,2016-04-25,190,17355499,0,0,electro
30,2019-12-23,88538,2016-04-25,191,17517269,0,0,electro
31,2017-01-02,12536,2015-06-29,79,2716644,9.628,0,soul
31,2017-01-09,12175,2015-06-29,80,2582273,0,0,soul
31,2017-01-16,11976,2015-06-29,81,2608474,0,0,soul
31,2017-01-23,12246,2015-06-29,82,2539170,0,0,soul
31,2017-01-30,12882,2015-06-29,83,2479651,0,0,soul
31,2017-02-06,11588,2015-06-29,84,2510299,0,0,soul
31,2017-02-13,11467,2015-06-29,85,2460929,7.986,0,soul
31,2017-02-20,12718,2015-06-29,86,2475867,0,0,soul
31,2017-02-27,13031,2015-06-29,87,2495580,0,0,soul
31,2017-03-06,11783,2015-06-29,88,2448328,0,0,soul
31,2017-03-13,12669,2015-06-29,89,5075176,0,0,soul
31,2017-03-20,12957,2015-06-29,90,4721536,0,0,soul
31,2017-03-27,12125,2015-06-29,91,2123788,0,0,soul
31,2017-04-03,12275,2015-06-29,92,2270120,0,0,soul
31,2017-04-10,11869,2015-06-29,93,2673768,0,0,soul
31,2017-04-17,12601,2015-06-29,94,2199685,0,0,soul
31,2017-04-24,13100,2015-06-29,95,2236471,0,0,soul
31,2017-05-01,11154,2015-06-29,96,2248194,0,0,soul
31,2017-05-08,11309,2015-06-29,97,1954331,0,0,soul
31,2017-05-15,11422,2015-06-29,98,1508052,0,0,soul
31,2017-05-22,11206,2015-06-29,99,1522919,0,0,soul
31,2017-05-29,10544,2015-06-29,100,1531068,0,0,soul
31,2017-06-05,10562,2015-06-29,101,1515411,0,0,soul
31,2017-06-12,10003,2015-06-29,102,1525108,0,0,soul
31,2017-06-19,9124,2015-06-29,103,1534183,0,0,soul
31,2017-06-26,9590,2015-06-29,104,1544000,0,0,soul
31,2017-07-03,8566,2015-06-29,105,1552709,0,0,soul
31,2017-07-10,8795,2015-06-29,106,1541601,0,0,soul
31,2017-07-17,8425,2015-06-29,107,1542542,0,0,soul
31,2017-07-24,8065,2015-06-29,108,1545836,0,0,soul
31,2017-07-31,8234,2015-06-29,109,1551251,0,0,soul
31,2017-08-07,7605,2015-06-29,110,1651471,0,0,soul
31,2017-08-14,7604,2015-06-29,111,1643000,0,0,soul
31,2017-08-21,8000,2015-06-29,112,1640196,0,0,soul
31,2017-08-28,7938,2015-06-29,113,1648446,0,0,soul
31,2017-09-04,7873,2015-06-29,114,1660495,0,0,soul
31,2017-09-11,7914,2015-06-29,115,1670256,0,0,soul
31,2017-09-18,7702,2015-06-29,116,1693761,0,0,soul
31,2017-09-25,7720,2015-06-29,117,1656258,0,0,soul
31,2017-10-02,7658,2015-06-29,118,1665952,0,0,soul
31,2017-10-09,7765,2015-06-29,119,1673370,0,0,soul
31,2017-10-16,7490,2015-06-29,120,1679102,0,0,soul
31,2017-10-23,7695,2015-06-29,121,1685001,0,0,soul
31,2017-10-30,7328,2015-06-29,122,1691483,0,0,soul
31,2017-11-06,7563,2015-06-29,123,1709350,0,0,soul
31,2017-11-13,7802,2015-06-29,124,1697329,0,0,soul
31,2017-11-20,7078,2015-06-29,125,1744974,0,0,soul
31,2017-11-27,7551,2015-06-29,126,1503569,0,0,soul
31,2017-12-04,7375,2015-06-29,127,1387802,0,0,soul
31,2017-12-11,7690,2015-06-29,128,1396990,0,0,soul
31,2017-12-18,7287,2015-06-29,129,1396283,0,0,soul
31,2017-12-25,7246,2015-06-29,130,1401158,0,0,soul
31,2018-01-01,7503,2015-06-29,131,1405302,0,0,soul
31,2018-01-08,7616,2015-06-29,132,1429827,0,0,soul
31,2018-01-15,7499,2015-06-29,133,1435671,0,0,soul
31,2018-01-22,7835,2015-06-29,134,1752676,0,0,soul
31,2018-01-29,7778,2015-06-29,135,1759166,0,0,soul
31,2018-02-05,7415,2015-06-29,136,1769891,0,0,soul
31,2018-02-12,7451,2015-06-29,137,1752844,0,0,soul
31,2018-02-19,8219,2015-06-29,138,1757171,0,0,soul
31,2018-02-26,7381,2015-06-29,139,1762408,0,0,soul
31,2018-03-05,7319,2015-06-29,140,1775080,0,0,soul
31,2018-03-12,7130,2015-06-29,141,1780924,0,0,soul
31,2018-03-19,7248,2015-06-29,142,1788250,0,0,soul
31,2018-03-26,6805,2015-06-29,143,1808499,0,0,soul
31,2018-04-02,7009,2015-06-29,144,1807503,0,0,soul
31,2018-04-09,6799,2015-06-29,145,1813574,0,0,soul
31,2018-04-16,6617,2015-06-29,146,1487035,0,0,soul
31,2018-04-23,6602,2015-06-29,147,1490880,0,0,soul
31,2018-04-30,6380,2015-06-29,148,1495393,0,0,soul
31,2018-05-07,6637,2015-06-29,149,1499009,0,0,soul
31,2018-05-14,6675,2015-06-29,150,1502498,0,0,soul
31,2018-05-21,5685,2015-06-29,151,1506366,0,0,soul
31,2018-05-28,5959,2015-06-29,152,1335540,0,0,soul
31,2018-06-04,5697,2015-06-29,153,1335201,0,0,soul
31,2018-06-11,5220,2015-06-29,154,1338098,0,0,soul
31,2018-06-18,5228,2015-06-29,155,1341256,0,0,soul
31,2018-06-25,5482,2015-06-29,156,1344397,0,0,soul
31,2018-07-02,5545,2015-06-29,157,1259513,0,0,soul
31,2018-07-09,5380,2015-06-29,158,1257425,0,0,soul
31,2018-07-16,5448,2015-06-29,159,1260995,0,0,soul
31,2018-07-23,5098,2015-06-29,160,1264282,0,0,soul
31,2018-07-30,5234,2015-06-29,161,1267677,0,0,soul
31,2018-08-06,5536,2015-06-29,162,1976969,0,0,soul
31,2018-08-13,5897,2015-06-29,163,1995410,0,0,soul
31,2018-08-20,5752,2015-06-29,164,2001725,0,0,soul
31,2018-08-27,5727,2015-06-29,165,2022149,0,0,soul
31,2018-09-03,6003,2015-06-29,166,2002348,0,0,soul
31,2018-09-10,5507,2015-06-29,167,1256202,0,0,soul
31,2018-09-17,5015,2015-06-29,168,1260378,0,0,soul
31,2018-09-24,5326,2015-06-29,169,1251327,0,0,soul
