song_id,week,streams,treat_week,seqcnt,treated,exp_id
62,2018-07-02,23199,2018-06-11,-3,0,100069616295
62,2018-07-09,23304,2018-06-11,-4,0,100069616295
62,2018-07-16,22941,2018-06-11,-5,0,100069616295
62,2018-07-23,21713,2018-06-11,-6,0,100069616295
62,2018-07-30,22385,2018-06-11,-7,0,100069616295
62,2018-08-06,22203,2018-06-11,-8,0,100069616295
62,2018-08-13,21952,2018-06-11,-9,0,100069616295
62,2018-08-20,21517,2018-06-11,-10,0,100069616295
136,2018-09-17,18897,2018-11-26,10,0,100071841836
136,2018-09-24,18484,2018-11-26,9,0,100071841836
136,2018-10-01,18252,2018-11-26,8,0,100071841836
136,2018-10-08,18523,2018-11-26,7,0,100071841836
136,2018-10-15,19072,2018-11-26,6,0,100071841836
136,2018-10-22,19669,2018-11-26,5,0,100071841836
136,2018-10-29,21031,2018-11-26,4,0,100071841836
136,2018-11-05,24175,2018-11-26,3,0,100071841836
136,2018-11-12,25233,2018-11-26,2,0,100071841836
136,2018-11-19,22445,2018-11-26,1,0,100071841836
136,2018-11-26,23270,2018-11-26,0,0,100071841836
136,2018-12-03,26343,2018-11-26,-1,0,100071841836
136,2018-12-10,26254,2018-11-26,-2,0,100071841836
136,2018-12-17,28290,2018-11-26,-3,0,100071841836
136,2018-12-24,25818,2018-11-26,-4,0,100071841836
136,2018-12-31,27718,2018-11-26,-5,0,100071841836
136,2019-01-07,22661,2018-11-26,-6,0,100071841836
136,2019-01-14,23074,2018-11-26,-7,0,100071841836
136,2019-01-21,22504,2018-11-26,-8,0,100071841836
136,2019-01-28,20620,2018-11-26,-9,0,100071841836
136,2019-02-04,20775,2018-11-26,-10,0,100071841836
250,2018-11-12,51788,2019-01-21,10,0,100072170017
250,2018-11-19,39089,2019-01-21,9,0,100072170017
250,2018-11-26,35047,2019-01-21,8,0,100072170017
250,2018-12-03,33730,2019-01-21,7,0,100072170017
250,2018-12-10,31933,2019-01-21,6,0,100072170017
250,2018-12-17,34005,2019-01-21,5,0,100072170017
250,2018-12-24,27870,2019-01-21,4,0,100072170017
250,2018-12-31,30579,2019-01-21,3,0,100072170017
250,2019-01-07,35006,2019-01-21,2,0,100072170017
250,2019-01-14,33156,2019-01-21,1,0,100072170017
250,2019-01-21,33026,2019-01-21,0,0,100072170017
250,2019-01-28,34158,2019-01-21,-1,0,100072170017
250,2019-02-04,32663,2019-01-21,-2,0,100072170017
250,2019-02-11,34652,2019-01-21,-3,0,100072170017
250,2019-02-18,33814,2019-01-21,-4,0,100072170017
250,2019-02-25,31961,2019-01-21,-5,0,100072170017
250,2019-03-04,32276,2019-01-21,-6,0,100072170017
250,2019-03-11,33159,2019-01-21,-7,0,100072170017
250,2019-03-18,33477,2019-01-21,-8,0,100072170017
250,2019-03-25,55655,2019-01-21,-9,0,100072170017
250,2019-04-01,67924,2019-01-21,-10,0,100072170017
192,2019-04-29,13514,2019-07-08,10,0,100072864498
192,2019-05-06,14056,2019-07-08,9,0,100072864498
192,2019-05-13,13246,2019-07-08,8,0,100072864498
192,2019-05-20,13051,2019-07-08,7,0,100072864498
192,2019-05-27,14774,2019-07-08,6,0,100072864498
192,2019-06-03,13082,2019-07-08,5,0,100072864498
192,2019-06-10,13370,2019-07-08,4,0,100072864498
192,2019-06-17,14265,2019-07-08,3,0,100072864498
192,2019-06-24,12538,2019-07-08,2,0,100072864498
192,2019-07-01,13641,2019-07-08,1,0,100072864498
192,2019-07-08,14277,2019-07-08,0,0,100072864498
192,2019-07-15,14600,2019-07-08,-1,0,100072864498
192,2019-07-22,13178,2019-07-08,-2,0,100072864498
192,2019-07-29,13819,2019-07-08,-3,0,100072864498
192,2019-08-05,14001,2019-07-08,-4,0,100072864498
192,2019-08-12,14602,2019-07-08,-5,0,100072864498
192,2019-08-19,14609,2019-07-08,-6,0,100072864498
192,2019-08-26,15448,2019-07-08,-7,0,100072864498
192,2019-09-02,16250,2019-07-08,-8,0,100072864498
192,2019-09-09,15989,2019-07-08,-9,0,100072864498
192,2019-09-16,15710,2019-07-08,-10,0,100072864498
295,2018-12-03,16080,2019-02-11,10,0,100079418051
295,2018-12-10,17154,2019-02-11,9,0,100079418051
295,2018-12-17,18450,2019-02-11,8,0,100079418051
295,2018-12-24,18353,2019-02-11,7,0,100079418051
295,2018-12-31,24564,2019-02-11,6,0,100079418051
295,2019-01-07,18795,2019-02-11,5,0,100079418051
295,2019-01-14,18400,2019-02-11,4,0,100079418051
295,2019-01-21,17903,2019-02-11,3,0,100079418051
295,2019-01-28,18347,2019-02-11,2,0,100079418051
295,2019-02-04,18488,2019-02-11,1,0,100079418051
295,2019-02-11,19234,2019-02-11,0,0,100079418051
295,2019-02-18,19936,2019-02-11,-1,0,100079418051
295,2019-02-25,19281,2019-02-11,-2,0,100079418051
295,2019-03-04,19768,2019-02-11,-3,0,100079418051
295,2019-03-11,20436,2019-02-11,-4,0,100079418051
295,2019-03-18,23068,2019-02-11,-5,0,100079418051
295,2019-03-25,24018,2019-02-11,-6,0,100079418051
295,2019-04-01,22972,2019-02-11,-7,0,100079418051
295,2019-04-08,22586,2019-02-11,-8,0,100079418051
295,2019-04-15,24820,2019-02-11,-9,0,100079418051
295,2019-04-22,22043,2019-02-11,-10,0,100079418051
131,2019-04-01,61556,2019-06-10,10,0,100084153177
131,2019-04-08,61228,2019-06-10,9,0,100084153177
131,2019-04-15,65947,2019-06-10,8,0,100084153177
131,2019-04-22,60184,2019-06-10,7,0,100084153177
131,2019-04-29,62157,2019-06-10,6,0,100084153177
131,2019-05-06,63733,2019-06-10,5,0,100084153177
131,2019-05-13,65947,2019-06-10,4,0,100084153177
131,2019-05-20,65511,2019-06-10,3,0,100084153177
131,2019-05-27,68273,2019-06-10,2,0,100084153177
131,2019-06-03,68969,2019-06-10,1,0,100084153177
131,2019-06-10,67469,2019-06-10,0,0,100084153177
131,2019-06-17,70165,2019-06-10,-1,0,100084153177
131,2019-06-24,68302,2019-06-10,-2,0,100084153177
131,2019-07-01,69644,2019-06-10,-3,0,100084153177
131,2019-07-08,71572,2019-06-10,-4,0,100084153177
131,2019-07-15,74300,2019-06-10,-5,0,100084153177
131,2019-07-22,77340,2019-06-10,-6,0,100084153177
131,2019-07-29,77659,2019-06-10,-7,0,100084153177
131,2019-08-05,76661,2019-06-10,-8,0,100084153177
131,2019-08-12,77015,2019-06-10,-9,0,100084153177
131,2019-08-19,77667,2019-06-10,-10,0,100084153177
195,2019-01-14,25276,2019-03-25,10,0,100414
195,2019-01-21,24285,2019-03-25,9,0,100414
195,2019-01-28,24749,2019-03-25,8,0,100414
195,2019-02-04,25516,2019-03-25,7,0,100414
195,2019-02-11,26498,2019-03-25,6,0,100414
195,2019-02-18,27165,2019-03-25,5,0,100414
195,2019-02-25,26043,2019-03-25,4,0,100414
195,2019-03-04,27599,2019-03-25,3,0,100414
195,2019-03-11,31683,2019-03-25,2,0,100414
195,2019-03-18,34247,2019-03-25,1,0,100414
195,2019-03-25,32831,2019-03-25,0,0,100414
195,2019-04-01,28160,2019-03-25,-1,0,100414
195,2019-04-08,27195,2019-03-25,-2,0,100414
195,2019-04-15,27256,2019-03-25,-3,0,100414
195,2019-04-22,25159,2019-03-25,-4,0,100414
195,2019-04-29,26333,2019-03-25,-5,0,100414
195,2019-05-06,25408,2019-03-25,-6,0,100414
195,2019-05-13,25634,2019-03-25,-7,0,100414
195,2019-05-20,25158,2019-03-25,-8,0,100414
195,2019-05-27,26173,2019-03-25,-9,0,100414
195,2019-06-03,24192,2019-03-25,-10,0,100414
174,2018-04-30,16738,2018-07-09,10,0,102192
174,2018-05-07,15084,2018-07-09,9,0,102192
174,2018-05-14,14621,2018-07-09,8,0,102192
174,2018-05-21,16038,2018-07-09,7,0,102192
174,2018-05-28,16790,2018-07-09,6,0,102192
174,2018-06-04,19928,2018-07-09,5,0,102192
174,2018-06-11,23657,2018-07-09,4,0,102192
174,2018-06-18,21115,2018-07-09,3,0,102192
174,2018-06-25,19948,2018-07-09,2,0,102192
174,2018-07-02,20208,2018-07-09,1,0,102192
174,2018-07-09,19090,2018-07-09,0,0,102192
174,2018-07-16,19143,2018-07-09,-1,0,102192
174,2018-07-23,17002,2018-07-09,-2,0,102192
174,2018-07-30,17563,2018-07-09,-3,0,102192
174,2018-08-06,18649,2018-07-09,-4,0,102192
174,2018-08-13,19385,2018-07-09,-5,0,102192
174,2018-08-20,19193,2018-07-09,-6,0,102192
174,2018-08-27,21573,2018-07-09,-7,0,102192
174,2018-09-03,27673,2018-07-09,-8,0,102192
174,2018-09-10,25981,2018-07-09,-9,0,102192
174,2018-09-17,25329,2018-07-09,-10,0,102192
25,2017-07-10,6454,2017-09-18,10,0,129685
25,2017-07-17,6673,2017-09-18,9,0,129685
25,2017-07-24,6991,2017-09-18,8,0,129685
25,2017-07-31,6689,2017-09-18,7,0,129685
25,2017-08-07,6722,2017-09-18,6,0,129685
25,2017-08-14,6529,2017-09-18,5,0,129685
25,2017-08-21,6718,2017-09-18,4,0,129685
25,2017-08-28,6821,2017-09-18,3,0,129685
25,2017-09-04,6538,2017-09-18,2,0,129685
25,2017-09-11,6722,2017-09-18,1,0,129685
25,2017-09-18,6657,2017-09-18,0,0,129685
25,2017-09-25,7178,2017-09-18,-1,0,129685
25,2017-10-02,7699,2017-09-18,-2,0,129685
25,2017-10-09,6908,2017-09-18,-3,0,129685
25,2017-10-16,6435,2017-09-18,-4,0,129685
25,2017-10-23,6836,2017-09-18,-5,0,129685
25,2017-10-30,7409,2017-09-18,-6,0,129685
25,2017-11-06,6950,2017-09-18,-7,0,129685
25,2017-11-13,6569,2017-09-18,-8,0,129685
25,2017-11-20,6793,2017-09-18,-9,0,129685
25,2017-11-27,6260,2017-09-18,-10,0,129685
254,2017-09-18,13450,2017-11-27,10,0,152160
254,2017-09-25,13805,2017-11-27,9,0,152160
254,2017-10-02,14589,2017-11-27,8,0,152160
254,2017-10-09,13663,2017-11-27,7,0,152160
254,2017-10-16,14789,2017-11-27,6,0,152160
254,2017-10-23,15028,2017-11-27,5,0,152160
254,2017-10-30,15424,2017-11-27,4,0,152160
254,2017-11-06,14809,2017-11-27,3,0,152160
254,2017-11-13,13844,2017-11-27,2,0,152160
254,2017-11-20,15340,2017-11-27,1,0,152160
254,2017-11-27,15676,2017-11-27,0,0,152160
254,2017-12-04,14995,2017-11-27,-1,0,152160
254,2017-12-11,16206,2017-11-27,-2,0,152160
254,2017-12-18,17965,2017-11-27,-3,0,152160
254,2017-12-25,20819,2017-11-27,-4,0,152160
254,2018-01-01,17903,2017-11-27,-5,0,152160
254,2018-01-08,15716,2017-11-27,-6,0,152160
254,2018-01-15,16164,2017-11-27,-7,0,152160
254,2018-01-22,16547,2017-11-27,-8,0,152160
254,2018-01-29,16349,2017-11-27,-9,0,152160
254,2018-02-05,15988,2017-11-27,-10,0,152160
19,2019-04-15,36441,2019-06-24,10,0,15700
19,2019-04-22,36713,2019-06-24,9,0,15700
19,2019-04-29,41476,2019-06-24,8,0,15700
19,2019-05-06,39469,2019-06-24,7,0,15700
19,2019-05-13,45198,2019-06-24,6,0,15700
19,2019-05-20,46696,2019-06-24,5,0,15700
19,2019-05-27,50720,2019-06-24,4,0,15700
19,2019-06-03,46833,2019-06-24,3,0,15700
19,2019-06-10,50212,2019-06-24,2,0,15700
19,2019-06-17,48945,2019-06-24,1,0,15700
19,2019-06-24,45760,2019-06-24,0,0,15700
19,2019-07-01,50746,2019-06-24,-1,0,15700
19,2019-07-08,50773,2019-06-24,-2,0,15700
19,2019-07-15,48172,2019-06-24,-3,0,15700
19,2019-07-22,41752,2019-06-24,-4,0,15700
19,2019-07-29,40837,2019-06-24,-5,0,15700
19,2019-08-05,38878,2019-06-24,-6,0,15700
19,2019-08-12,37908,2019-06-24,-7,0,15700
19,2019-08-19,38306,2019-06-24,-8,0,15700
19,2019-08-26,35964,2019-06-24,-9,0,15700
19,2019-09-02,34985,2019-06-24,-10,0,15700
282,2019-03-11,35095,2019-05-20,10,0,163786
282,2019-03-18,36614,2019-05-20,9,0,163786
282,2019-03-25,36304,2019-05-20,8,0,163786
282,2019-04-01,35019,2019-05-20,7,0,163786
282,2019-04-08,36803,2019-05-20,6,0,163786
282,2019-04-15,36517,2019-05-20,5,0,163786
282,2019-04-22,33584,2019-05-20,4,0,163786
282,2019-04-29,33944,2019-05-20,3,0,163786
282,2019-05-06,34873,2019-05-20,2,0,163786
282,2019-05-13,36748,2019-05-20,1,0,163786
282,2019-05-20,36249,2019-05-20,0,0,163786
282,2019-05-27,37369,2019-05-20,-1,0,163786
282,2019-06-03,37518,2019-05-20,-2,0,163786
282,2019-06-10,35164,2019-05-20,-3,0,163786
282,2019-06-17,37100,2019-05-20,-4,0,163786
282,2019-06-24,35799,2019-05-20,-5,0,163786
282,2019-07-01,37350,2019-05-20,-6,0,163786
282,2019-07-08,38457,2019-05-20,-7,0,163786
282,2019-07-15,39500,2019-05-20,-8,0,163786
282,2019-07-22,38921,2019-05-20,-9,0,163786
282,2019-07-29,39647,2019-05-20,-10,0,163786
22,2018-08-06,10320,2018-10-15,10,0,164809
22,2018-08-13,10711,2018-10-15,9,0,164809
22,2018-08-20,10344,2018-10-15,8,0,164809
22,2018-08-27,10276,2018-10-15,7,0,164809
22,2018-09-03,10623,2018-10-15,6,0,164809
22,2018-09-10,11000,2018-10-15,5,0,164809
22,2018-09-17,11120,2018-10-15,4,0,164809
22,2018-09-24,10998,2018-10-15,3,0,164809
22,2018-10-01,10733,2018-10-15,2,0,164809
22,2018-10-08,11490,2018-10-15,1,0,164809
22,2018-10-15,11726,2018-10-15,0,0,164809
22,2018-10-22,11675,2018-10-15,-1,0,164809
22,2018-10-29,13470,2018-10-15,-2,0,164809
22,2018-11-05,25943,2018-10-15,-3,0,164809
22,2018-11-12,22576,2018-10-15,-4,0,164809
22,2018-11-19,17281,2018-10-15,-5,0,164809
22,2018-11-26,16041,2018-10-15,-6,0,164809
22,2018-12-03,15683,2018-10-15,-7,0,164809
22,2018-12-10,14120,2018-10-15,-8,0,164809
22,2018-12-17,14807,2018-10-15,-9,0,164809
22,2018-12-24,11550,2018-10-15,-10,0,164809
119,2018-08-27,40887,2018-11-05,10,0,165985
119,2018-09-03,37357,2018-11-05,9,0,165985
119,2018-09-10,35842,2018-11-05,8,0,165985
119,2018-09-17,39767,2018-11-05,7,0,165985
119,2018-09-24,39563,2018-11-05,6,0,165985
119,2018-10-01,41988,2018-11-05,5,0,165985
119,2018-10-08,43693,2018-11-05,4,0,165985
119,2018-10-15,43308,2018-11-05,3,0,165985
119,2018-10-22,43864,2018-11-05,2,0,165985
119,2018-10-29,47636,2018-11-05,1,0,165985
119,2018-11-05,54659,2018-11-05,0,0,165985
119,2018-11-12,53750,2018-11-05,-1,0,165985
119,2018-11-19,47496,2018-11-05,-2,0,165985
119,2018-11-26,49428,2018-11-05,-3,0,165985
119,2018-12-03,51102,2018-11-05,-4,0,165985
119,2018-12-10,49352,2018-11-05,-5,0,165985
119,2018-12-17,52746,2018-11-05,-6,0,165985
119,2018-12-24,50280,2018-11-05,-7,0,165985
119,2018-12-31,60002,2018-11-05,-8,0,165985
119,2019-01-07,53012,2018-11-05,-9,0,165985
119,2019-01-14,55327,2018-11-05,-10,0,165985
82,2018-03-05,30240,2018-05-14,10,0,16849
82,2018-03-12,30402,2018-05-14,9,0,16849
82,2018-03-19,31354,2018-05-14,8,0,16849
82,2018-03-26,32225,2018-05-14,7,0,16849
82,2018-04-02,30858,2018-05-14,6,0,16849
82,2018-04-09,31244,2018-05-14,5,0,16849
82,2018-04-16,31016,2018-05-14,4,0,16849
82,2018-04-23,31874,2018-05-14,3,0,16849
82,2018-04-30,33642,2018-05-14,2,0,16849
82,2018-05-07,32781,2018-05-14,1,0,16849
82,2018-05-14,32226,2018-05-14,0,0,16849
82,2018-05-21,31570,2018-05-14,-1,0,16849
82,2018-05-28,31528,2018-05-14,-2,0,16849
82,2018-06-04,30803,2018-05-14,-3,0,16849
82,2018-06-11,30947,2018-05-14,-4,0,16849
82,2018-06-18,30563,2018-05-14,-5,0,16849
82,2018-06-25,31341,2018-05-14,-6,0,16849
82,2018-07-02,31763,2018-05-14,-7,0,16849
82,2018-07-09,32424,2018-05-14,-8,0,16849
82,2018-07-16,31907,2018-05-14,-9,0,16849
82,2018-07-23,32885,2018-05-14,-10,0,16849
200,2017-12-04,11743,2018-02-12,10,0,178027
200,2017-12-11,11701,2018-02-12,9,0,178027
200,2017-12-18,11574,2018-02-12,8,0,178027
200,2017-12-25,12414,2018-02-12,7,0,178027
200,2018-01-01,12160,2018-02-12,6,0,178027
200,2018-01-08,11874,2018-02-12,5,0,178027
200,2018-01-15,11447,2018-02-12,4,0,178027
200,2018-01-22,11850,2018-02-12,3,0,178027
200,2018-01-29,12048,2018-02-12,2,0,178027
200,2018-02-05,11094,2018-02-12,1,0,178027
200,2018-02-12,10781,2018-02-12,0,0,178027
200,2018-02-19,11258,2018-02-12,-1,0,178027
200,2018-02-26,11366,2018-02-12,-2,0,178027
200,2018-03-05,11357,2018-02-12,-3,0,178027
200,2018-03-12,11534,2018-02-12,-4,0,178027
200,2018-03-19,11543,2018-02-12,-5,0,178027
200,2018-03-26,12104,2018-02-12,-6,0,178027
200,2018-04-02,12075,2018-02-12,-7,0,178027
200,2018-04-09,11797,2018-02-12,-8,0,178027
200,2018-04-16,11379,2018-02-12,-9,0,178027
200,2018-04-23,11591,2018-02-12,-10,0,178027
88,2019-01-14,25536,2019-03-25,10,0,179547
88,2019-01-21,27079,2019-03-25,9,0,179547
88,2019-01-28,27391,2019-03-25,8,0,179547
88,2019-02-04,25486,2019-03-25,7,0,179547
88,2019-02-11,24922,2019-03-25,6,0,179547
88,2019-02-18,23822,2019-03-25,5,0,179547
88,2019-02-25,22249,2019-03-25,4,0,179547
88,2019-03-04,22085,2019-03-25,3,0,179547
88,2019-03-11,21950,2019-03-25,2,0,179547
88,2019-03-18,21607,2019-03-25,1,0,179547
88,2019-03-25,20584,2019-03-25,0,0,179547
88,2019-04-01,20628,2019-03-25,-1,0,179547
88,2019-04-08,19876,2019-03-25,-2,0,179547
88,2019-04-15,19232,2019-03-25,-3,0,179547
88,2019-04-22,19244,2019-03-25,-4,0,179547
88,2019-04-29,18630,2019-03-25,-5,0,179547
88,2019-05-06,19962,2019-03-25,-6,0,179547
88,2019-05-13,19978,2019-03-25,-7,0,179547
88,2019-05-20,20079,2019-03-25,-8,0,179547
88,2019-05-27,19880,2019-03-25,-9,0,179547
88,2019-06-03,20005,2019-03-25,-10,0,179547
237,2018-04-30,54968,2018-07-09,10,0,186793
237,2018-05-07,60314,2018-07-09,9,0,186793
237,2018-05-14,56498,2018-07-09,8,0,186793
237,2018-05-21,54777,2018-07-09,7,0,186793
237,2018-05-28,63086,2018-07-09,6,0,186793
237,2018-06-04,63430,2018-07-09,5,0,186793
237,2018-06-11,56005,2018-07-09,4,0,186793
237,2018-06-18,55092,2018-07-09,3,0,186793
237,2018-06-25,54631,2018-07-09,2,0,186793
237,2018-07-02,58228,2018-07-09,1,0,186793
237,2018-07-09,55557,2018-07-09,0,0,186793
237,2018-07-16,55918,2018-07-09,-1,0,186793
237,2018-07-23,55127,2018-07-09,-2,0,186793
237,2018-07-30,55447,2018-07-09,-3,0,186793
237,2018-08-06,53541,2018-07-09,-4,0,186793
237,2018-08-13,52070,2018-07-09,-5,0,186793
237,2018-08-20,51281,2018-07-09,-6,0,186793
237,2018-08-27,51383,2018-07-09,-7,0,186793
237,2018-09-03,50264,2018-07-09,-8,0,186793
237,2018-09-10,47226,2018-07-09,-9,0,186793
237,2018-09-17,46854,2018-07-09,-10,0,186793
186,2018-08-20,21189,2018-10-29,10,0,192115
186,2018-08-27,18909,2018-10-29,9,0,192115
186,2018-09-03,18310,2018-10-29,8,0,192115
186,2018-09-10,17360,2018-10-29,7,0,192115
186,2018-09-17,16702,2018-10-29,6,0,192115
186,2018-09-24,15881,2018-10-29,5,0,192115
186,2018-10-01,14954,2018-10-29,4,0,192115
186,2018-10-08,15070,2018-10-29,3,0,192115
186,2018-10-15,15491,2018-10-29,2,0,192115
186,2018-10-22,15096,2018-10-29,1,0,192115
186,2018-10-29,14945,2018-10-29,0,0,192115
186,2018-11-05,16710,2018-10-29,-1,0,192115
186,2018-11-12,17809,2018-10-29,-2,0,192115
186,2018-11-19,16089,2018-10-29,-3,0,192115
186,2018-11-26,16725,2018-10-29,-4,0,192115
186,2018-12-03,16371,2018-10-29,-5,0,192115
186,2018-12-10,17766,2018-10-29,-6,0,192115
186,2018-12-17,17891,2018-10-29,-7,0,192115
186,2018-12-24,13695,2018-10-29,-8,0,192115
186,2018-12-31,15632,2018-10-29,-9,0,192115
186,2019-01-07,16497,2018-10-29,-10,0,192115
92,2018-04-23,21371,2018-07-02,10,0,200404
92,2018-04-30,21057,2018-07-02,9,0,200404
92,2018-05-07,20080,2018-07-02,8,0,200404
92,2018-05-14,17604,2018-07-02,7,0,200404
92,2018-05-21,16705,2018-07-02,6,0,200404
92,2018-05-28,16401,2018-07-02,5,0,200404
92,2018-06-04,15083,2018-07-02,4,0,200404
92,2018-06-11,14510,2018-07-02,3,0,200404
92,2018-06-18,14057,2018-07-02,2,0,200404
92,2018-06-25,14140,2018-07-02,1,0,200404
92,2018-07-02,13908,2018-07-02,0,0,200404
92,2018-07-09,14635,2018-07-02,-1,0,200404
92,2018-07-16,15152,2018-07-02,-2,0,200404
92,2018-07-23,15241,2018-07-02,-3,0,200404
92,2018-07-30,18317,2018-07-02,-4,0,200404
92,2018-08-06,16384,2018-07-02,-5,0,200404
92,2018-08-13,19579,2018-07-02,-6,0,200404
92,2018-08-20,18656,2018-07-02,-7,0,200404
92,2018-08-27,19099,2018-07-02,-8,0,200404
92,2018-09-03,17262,2018-07-02,-9,0,200404
92,2018-09-10,17944,2018-07-02,-10,0,200404
106,2017-04-24,12119,2017-07-03,10,0,209068
106,2017-05-01,12092,2017-07-03,9,0,209068
106,2017-05-08,11951,2017-07-03,8,0,209068
106,2017-05-15,12397,2017-07-03,7,0,209068
106,2017-05-22,13674,2017-07-03,6,0,209068
106,2017-05-29,12102,2017-07-03,5,0,209068
106,2017-06-05,12669,2017-07-03,4,0,209068
106,2017-06-12,13316,2017-07-03,3,0,209068
106,2017-06-19,11866,2017-07-03,2,0,209068
106,2017-06-26,11789,2017-07-03,1,0,209068
106,2017-07-03,11805,2017-07-03,0,0,209068
106,2017-07-10,12391,2017-07-03,-1,0,209068
106,2017-07-17,12531,2017-07-03,-2,0,209068
106,2017-07-24,11971,2017-07-03,-3,0,209068
106,2017-07-31,11979,2017-07-03,-4,0,209068
106,2017-08-07,12098,2017-07-03,-5,0,209068
106,2017-08-14,12772,2017-07-03,-6,0,209068
106,2017-08-21,12463,2017-07-03,-7,0,209068
106,2017-08-28,14655,2017-07-03,-8,0,209068
106,2017-09-04,14228,2017-07-03,-9,0,209068
106,2017-09-11,14535,2017-07-03,-10,0,209068
238,2018-12-24,63917,2019-03-04,10,0,219311
238,2018-12-31,68634,2019-03-04,9,0,219311
238,2019-01-07,64832,2019-03-04,8,0,219311
238,2019-01-14,65417,2019-03-04,7,0,219311
238,2019-01-21,63169,2019-03-04,6,0,219311
238,2019-01-28,65957,2019-03-04,5,0,219311
238,2019-02-04,67592,2019-03-04,4,0,219311
238,2019-02-11,69948,2019-03-04,3,0,219311
238,2019-02-18,69936,2019-03-04,2,0,219311
238,2019-02-25,71843,2019-03-04,1,0,219311
238,2019-03-04,70819,2019-03-04,0,0,219311
238,2019-03-11,75595,2019-03-04,-1,0,219311
238,2019-03-18,79886,2019-03-04,-2,0,219311
238,2019-03-25,78778,2019-03-04,-3,0,219311
238,2019-04-01,78872,2019-03-04,-4,0,219311
238,2019-04-08,76834,2019-03-04,-5,0,219311
238,2019-04-15,80192,2019-03-04,-6,0,219311
238,2019-04-22,70680,2019-03-04,-7,0,219311
238,2019-04-29,74829,2019-03-04,-8,0,219311
238,2019-05-06,76347,2019-03-04,-9,0,219311
238,2019-05-13,78219,2019-03-04,-10,0,219311
1,2017-09-18,51072,2017-11-27,10,0,24271
1,2017-09-25,52418,2017-11-27,9,0,24271
1,2017-10-02,49805,2017-11-27,8,0,24271
1,2017-10-09,51878,2017-11-27,7,0,24271
1,2017-10-16,52908,2017-11-27,6,0,24271
1,2017-10-23,53195,2017-11-27,5,0,24271
1,2017-10-30,49758,2017-11-27,4,0,24271
1,2017-11-06,50485,2017-11-27,3,0,24271
1,2017-11-13,50229,2017-11-27,2,0,24271
1,2017-11-20,50106,2017-11-27,1,0,24271
1,2017-11-27,48960,2017-11-27,0,0,24271
1,2017-12-04,49114,2017-11-27,-1,0,24271
1,2017-12-11,49520,2017-11-27,-2,0,24271
1,2017-12-18,50404,2017-11-27,-3,0,24271
1,2017-12-25,46136,2017-11-27,-4,0,24271
1,2018-01-01,45181,2017-11-27,-5,0,24271
1,2018-01-08,49794,2017-11-27,-6,0,24271
1,2018-01-15,54864,2017-11-27,-7,0,24271
1,2018-01-22,55563,2017-11-27,-8,0,24271
1,2018-01-29,54320,2017-11-27,-9,0,24271
1,2018-02-05,52655,2017-11-27,-10,0,24271
144,2017-11-20,18425,2018-01-29,10,0,26078
144,2017-11-27,16949,2018-01-29,9,0,26078
144,2017-12-04,15959,2018-01-29,8,0,26078
144,2017-12-11,16776,2018-01-29,7,0,26078
144,2017-12-18,18219,2018-01-29,6,0,26078
144,2017-12-25,15521,2018-01-29,5,0,26078
144,2018-01-01,15531,2018-01-29,4,0,26078
144,2018-01-08,18857,2018-01-29,3,0,26078
144,2018-01-15,18953,2018-01-29,2,0,26078
144,2018-01-22,18746,2018-01-29,1,0,26078
144,2018-01-29,18283,2018-01-29,0,0,26078
144,2018-02-05,18119,2018-01-29,-1,0,26078
144,2018-02-12,18339,2018-01-29,-2,0,26078
144,2018-02-19,18582,2018-01-29,-3,0,26078
144,2018-02-26,18393,2018-01-29,-4,0,26078
144,2018-03-05,18771,2018-01-29,-5,0,26078
144,2018-03-12,19394,2018-01-29,-6,0,26078
144,2018-03-19,22657,2018-01-29,-7,0,26078
144,2018-03-26,24083,2018-01-29,-8,0,26078
144,2018-04-02,22418,2018-01-29,-9,0,26078
144,2018-04-09,29138,2018-01-29,-10,0,26078
85,2018-02-19,12481,2018-04-30,10,0,284755
85,2018-02-26,12324,2018-04-30,9,0,284755
85,2018-03-05,14077,2018-04-30,8,0,284755
85,2018-03-12,14647,2018-04-30,7,0,284755
85,2018-03-19,16940,2018-04-30,6,0,284755
85,2018-03-26,17631,2018-04-30,5,0,284755
85,2018-04-02,16525,2018-04-30,4,0,284755
85,2018-04-09,16451,2018-04-30,3,0,284755
85,2018-04-16,17242,2018-04-30,2,0,284755
85,2018-04-23,16329,2018-04-30,1,0,284755
85,2018-04-30,18691,2018-04-30,0,0,284755
85,2018-05-07,20299,2018-04-30,-1,0,284755
85,2018-05-14,20963,2018-04-30,-2,0,284755
85,2018-05-21,22037,2018-04-30,-3,0,284755
85,2018-05-28,23399,2018-04-30,-4,0,284755
85,2018-06-04,21589,2018-04-30,-5,0,284755
85,2018-06-11,20067,2018-04-30,-6,0,284755
85,2018-06-18,19760,2018-04-30,-7,0,284755
85,2018-06-25,21733,2018-04-30,-8,0,284755
85,2018-07-02,22906,2018-04-30,-9,0,284755
85,2018-07-09,24453,2018-04-30,-10,0,284755
109,2019-02-18,18130,2019-04-29,10,0,296450
109,2019-02-25,18029,2019-04-29,9,0,296450
109,2019-03-04,17518,2019-04-29,8,0,296450
109,2019-03-11,17541,2019-04-29,7,0,296450
109,2019-03-18,18407,2019-04-29,6,0,296450
109,2019-03-25,18297,2019-04-29,5,0,296450
109,2019-04-01,19130,2019-04-29,4,0,296450
