playlist_id,playlist_owner,playlist_name,spotify_pl,major_pl,artist_pl,german_pl,context_pl,content_pl,ranking_pl,playlist_follower,artist_fame,avg_song_age,n_artists_playlist,n_songs_playlist,new_songs_30d,new_song_share,n_genres,major_share,n_country_rep,avg_song_similarity
0xfa7DNlLmCCRfZEaQUhFN,aznr0llerx,Trap rap,0,0,0,0,0,1,0,21639,208.555974636522,124.518917799463,171.292993630573,400.363057324841,32.8343949044586,0.0847766903263395,7.27388535031847,0.48054743037772,9.7515923566879,0.684757630994686
0xGj3Y13l64xxrwRZwlVtO,iso50,ISO50,0,0,0,0,0,1,0,17243,420.838767853624,682.965826980746,140.84076433121,194.687898089172,12.3248407643312,0.0643906431687166,11.9554140127389,0.221102947876941,14.7197452229299,0.181631706383481
0xGk0xR6fI88NsmiHZZMPE,1116592061,Eurovision 2017,0,0,0,0,0,1,0,139005,3.26065472936197,22.7184128519758,40.9745222929936,41.1847133757962,11.9363057324841,0.341391943693123,4.75796178343949,0.504967441953289,28.5477707006369,0.446832601987017
0xISh59a55dLOvopRbN2PI,playlistme.nl,Tropical Summer,0,0,0,0,0,0,0,66943,1036.92988165162,47.1895538247591,67.2738853503185,79.4267515923567,102.668789808917,1.29781979437065,8.56050955414013,0.836428568475988,16.2356687898089,0.70097972620004
0XKz5dOHLZQSHWgkn2jL7Q,digster.au,Acoustic Chill Australia,0,1,0,0,0,1,0,37639,940.142339964189,260.867401640948,72.1910828025478,93.6433121019108,101.025477707006,1.08206863523579,11.1783439490446,0.896380830426398,15.3375796178344,0.362278662188508
0XoEJbno2wwsQ6TALwtnoJ,1150644307,Kisstory - Old School Anthems,0,0,0,0,0,1,0,48348,18143.9843364159,1000.60910227717,229.356687898089,389.242038216561,0.579617834394905,0.00149295981697143,21.8089171974522,0.523920638447144,33.5732484076433,0.645599193745814
0xqkC5H1oerl14tBctvN3z,playlistmebrasil,Chiclete,0,0,0,0,0,0,0,172438,1865.84426573353,62.2638743619221,38.0700636942675,53.1146496815287,53.2165605095542,0.980881723663554,7.59235668789809,0.79850990546728,13.0573248407643,0.613578316384209
0xrcpsSBNGorqGjSeIgvF6,a902190,Electronica 2017,0,0,0,0,0,0,0,602862,338.802747074003,35.3753808391508,81.4140127388535,104.490445859873,107.84076433121,1.21059699693346,5.75796178343949,0.296104735388017,13.0382165605096,0.665445352060323
0XrGyL1BNgwhBtmWrk1i1d,prettylights,Pretty Lights - The Hot Sh*t,0,0,0,0,0,1,0,24590,65.2435079088823,214.526981359101,50.7643312101911,61.5350318471338,17.203821656051,0.278727209951098,8.47770700636943,0.351634514079891,9.02547770700637,0.365226530458028
0xsVDKpUX2Z8EGFYjlytpE,sonymusicfinland,Rap Today!,0,1,0,0,0,1,0,33870,41.5786027827866,32.9285826255454,42.7388535031847,56.7006369426752,17.9171974522293,0.317760229097367,6.61783439490446,0.545740760808877,7.24203821656051,0.6444416466271
0xUCCO8YNLg8h8y3km6dUH,1235683438,45likler (nostalji),0,0,0,0,0,1,0,9037,75.4811607464241,1890.64364882934,47.1273885350319,152.464968152866,0.235668789808917,0.00154728057282972,19,0.0423600837879587,26,0.346535196713263
0XX6tamRiqEgh3t6FPFEkw,p3.no,NRK mP3 Topp 30,0,0,0,0,0,1,0,118612,229.801871407647,17.7656575307528,27.8980891719745,26.6751592356688,33.7707006369427,1.25157548184954,7.27388535031847,0.823143238923698,8.98089171974522,0.642330493664404
0XYgYdYZWUV91EwT5AsWwc,alessiacaraofficial,KNOW-IT-ALL,0,0,0,0,0,1,0,58536,32.5794165832891,97.6395662779443,5.48407643312102,26.2101910828026,9.89808917197452,0.382106596379141,5.78343949044586,0.963813255512842,2.90445859872611,0.46358216379492
0y49b6ZdfURVOPawfVDIYq,zaynmalikmusic,THE Z COLLECTION,0,0,0,0,0,1,0,102892,12.8205047717555,89.5808421695348,3.08917197452229,46.8343949044586,1.11464968152866,0.0217239101111426,5.01273885350319,0.94945826192383,3.04458598726115,0.436160751404214
0YAJ0cmXBMywsiJXjYX6zj,marcelatais,Muita calma nessa alma,0,0,0,0,0,1,0,11040,3019.7259048487,1089.75402151385,34.4585987261147,57.3949044585987,1.24203821656051,0.0225804618185342,8.73885350318471,0.418567944113785,11.1337579617834,0.372573769719267
0Yd12zlpaTooMGS4yEKgZd,2137y4jcuguuvpld4ol7e6ahy,Cuarteto y cumbia clasicos,0,0,0,0,0,1,0,53909,0,620.31032708825,63.6496815286624,163.987261146497,60.8025477707006,0.319488547337964,3.73248407643312,0.0947457164278711,10.4076433121019,0.71940207148507
0yEzwHMHU3AzJahZTastNJ,digsterhu,Digster FRESH!,0,1,0,0,0,0,0,13229,614.71354291257,29.8578541505413,64.5414012738854,71.0764331210191,79.0191082802548,1.12394467806945,9.24203821656051,0.898082409440881,13.8789808917197,0.569052858187709
0yfTPCk6Cnhm9wtoEaXXlo,nikewomen,NTC: High Intensity Training Tracks,0,0,0,0,1,0,0,117963,1147.25887404728,114.611539189373,201.337579617834,250.420382165605,34.9872611464968,0.198390028239454,12.2229299363057,0.635633961409755,24.5732484076433,0.652060106729023
0YGqIJTVGxOSKg0q7xDZu1,1214105811,Weekly Top Country Hits,0,0,0,0,0,0,1,83549,86.546802872504,81.8090918936739,50.484076433121,70.6433121019108,32.4267515923567,0.44338133023455,4.13375796178344,0.889066577674479,3.95541401273885,0.655972814140536
0Yi77BRFdpYMTg3IrtmKvV,trollbaer,"Gothic Club Hits: Goth, Darkwave, Deathrock, EBM & Industrial",0,0,0,0,0,1,0,21916,16268.2616760863,1362.75557342346,430.394904458599,682.420382165605,19.1210191082803,0.0281218472657031,19,0.354479956220685,28,0.502223671124252
0YisCfDVemp2nHazxBLKtP,jolo93,Ballermann Hits 2018,0,0,0,0,0,0,0,62423,1473.85314176932,309.404518869122,58.5095541401274,150.687898089172,12.1783439490446,0.088668382107174,18.1019108280255,0.417654884391462,9.19108280254777,0.771454388377709
0YkK9e8gzWTSxzUnFAw744,lanone2,Cinematic Music for studying and motivation,0,0,0,0,0,0,0,11146,804.4204909733,444.092262724182,243.350318471338,834.808917197452,79.9808917197452,0.102995209327193,18.7898089171975,0.519934946713478,17.5477707006369,0.466590690029487
0YMVY3uhQNd7WUf0hSByrX,myplay.com,THROWBACK JAMS,0,0,0,0,0,1,0,368258,5147.82270425841,938.352892575577,34.6305732484076,61.4394904458599,60.3057324840764,0.986449691809251,11.4968152866242,0.555846837409749,6.78980891719745,0.605459348345459
0YoKZ82RUOKZK3E90VCn45,manaoficial,¡Todo Maná!,0,0,0,0,0,1,0,63155,12.7075165917938,924.322523505758,3.40127388535032,177.535031847134,0.0318471337579618,0.000179118647302445,5,0.953825474073856,5,0.643593057883433
0yphUqPGGR8MUgn5NfNk18,fosterthepeoplemusic,Foster The Playlist,0,0,0,0,0,1,0,9367,56.4602636406621,925.513847878698,39.8535031847134,42.4140127388535,0.547770700636943,0.0131812922297712,8.87898089171975,0.46584025469791,6,0.297156223532475
0yrfVX1cfVSLMqS1eFPiBi,arianagrandeofficial,Ariana Grande: Christmas & Chill,0,0,0,0,1,0,0,160387,16.6197435548496,192.074333310002,1.06369426751592,10.7006369426752,0.343949044585987,0.0324776426687255,2,1,1,0.377408240006482
0yS25E7g9xQZ1Dst5SqUZn,tomorrowlandofficial,Tomorrowland Official Down Memory Lane,0,0,0,0,0,1,0,11842,3254.04577967004,745.920044966196,223.987261146497,337.656050955414,26.0191082802548,0.0639169597889859,15.6433121019108,0.318136466326975,32.7707006369427,0.565400126273161
0Yup6h3BNApTT2zm9YNUYN,ti_official,T.I. - 101,0,0,0,0,0,0,0,19810,47.7517889853754,361.905313534544,10.484076433121,65.968152866242,1.92993630573248,0.0294252923521644,4,0.631959766089927,2,0.634774930455308
0yW1DogO2Gh5T5tZ1iq9iG,filtr.br,Anos 80 - Internacional,0,1,0,0,0,1,0,129270,30798.4937734891,1870.937453212,82.687898089172,104.076433121019,65.6624203821656,0.594052486105377,23.5605095541401,0.39927265542347,26.2292993630573,0.443984583246934
0YwsIE2snT3jzhdojbvibe,getmusicindonesia,Indonesia Terbaik,0,0,0,0,0,1,0,22584,0.129246384528701,87.360583085358,32.5796178343949,55.7324840764331,8.75796178343949,0.163008737688347,3.98726114649682,0.821368911504193,4.64331210191083,0.394934914187326
0z1Glvyd6q7UJL4bZpaPNs,skyradio,Sky Radio Hits (wekelijkse update),0,0,0,0,0,1,0,29124,1236.44340479289,32.5836274835308,32.2802547770701,36.4968152866242,13.2165605095541,0.362194581956567,8.15923566878981,0.763424948803794,10.6178343949045,0.546407864786969
0Z2OWUvb1TYbglOciU6s3Y,sonymusicnl,De Beste Zangers 2021,0,1,0,0,0,1,0,61649,1098.79486976676,142.135856498115,60.2229299363057,76.2356687898089,91.7707006369427,1.19444731834753,9.6624203821656,0.788246108281985,12.9617834394904,0.559739470785588
0Z6qeQAdWPXDrcHIs07zmk,5_seconds_of_summer,5SOS INFLUENCES,0,0,0,0,0,1,0,74288,487.990021459586,988.63872497852,8.4140127388535,27.7834394904459,2.90445859872611,0.0758696717295443,5.94267515923567,0.679249302345398,6.70700636942675,0.330803534596322
0zalSPHCKyMvnsWn9DEx5n,donnadahlgren,Baby Im worth it 💁🏼‍♀️,0,0,0,0,0,1,0,5843,3416.09096176045,833.535398648577,85.2866242038217,120.312101910828,5.11464968152866,0.0396083229594543,14.140127388535,0.702521309105402,19.0254777070064,0.569489333615864
0Zarq4BVkFkZOWkmqsfrjA,ukfmusic,Drum & Bass Top 50,0,0,0,0,0,1,0,130917,18.3859663278959,158.380003246344,38.6433121019108,47.8980891719745,45.2229299363057,0.911282347824687,4.82165605095541,0.387401482771979,7.56050955414013,0.664734567943366
0ZD3xAXUFg62EIEyI9s7G3,andre_rieu,André Rieu Complete Playlist,0,0,0,0,0,1,0,22738,0,624.241900322469,1.56050955414013,38.5541401273885,2.07643312101911,0.0544925103255643,5,0.922998988023772,5,0.644271065896323
0zEBMDjmGBb3h1rt4hNWXp,lakers1980,New Wave 80's,0,0,0,0,0,1,0,42785,45909.1895010256,1728.53048128019,199.87898089172,626.649681528662,15.3949044585987,0.0258411826395812,26,0.549078178981975,25,0.479010093707766
0ZEq4CLAAaFwulfTOp6tPo,12163234532,Sandy e Junior,0,0,0,0,0,1,0,45686,0,1006.79809664215,1.01910828025478,85.1847133757962,2.96815286624204,0.0381339338410369,2,1,1,0.449160825578547
0ZgcwNTKpp8tehDLpBVU0V,1239355981,Life is Strange,0,0,0,0,0,1,0,62727,8.32547434911445,476.249574402711,16.3184713375796,18.5796178343949,1.21019108280255,0.062111459220782,3.11464968152866,0.305241124492529,7.09554140127389,0.104641487943002
0ZjPyJzy3zNaDsLEpDyMO0,myplay.com,Dinner Party Essentials,0,0,0,0,1,0,0,32022,3968.79857101323,1298.28005765938,61.2802547770701,68.9490445859873,48.6114649681529,0.583931146275783,13.2802547770701,0.451849525254115,17.0955414012739,0.500284110872491
0ZKNfLWohIpvTo8tcwyNle,sonymusicdenmark,Clubbing lige nu,0,1,0,0,0,1,0,49515,335.346825368644,69.0282664504974,64.203821656051,72.7834394904459,28.5222929936306,0.42677363923389,6.15286624203822,0.568095919146845,14.8853503184713,0.706925000318826
0zMhvMPNAgWVInJKDSmJmw,filtr.br,Anos 90 - Internacional,0,1,0,0,0,1,0,88366,21090.6103296291,1321.35885172314,69.5222929936306,79.6305732484077,47.8917197452229,0.600940521769726,20.1974522292994,0.54368076761697,19,0.395713537447175
0znZGpitzAg7iOvGpfDJP4,warnermusiccolombia,Topsify Hits,0,1,0,0,0,1,0,59660,1895.08934309971,58.7485102228521,33.4140127388535,44.4968152866242,23.9745222929936,0.54856054908212,8.09554140127389,0.768057872948701,15.1464968152866,0.716833548037354
0ZonBkrViGMvZZBNtf5cjL,manoloprt,Trash Metal,0,0,0,0,0,1,0,14626,57005.7102669309,1174.1077655099,109.866242038217,658.828025477707,17.3503184713376,0.0267401159120904,15,0.693371921923476,20,0.644005477869576
0zvsslstgJQtJGJ2ABmgfp,starbucks,Starbucks Vintage,0,0,0,0,0,0,0,17133,0.0705588769126087,3132.31863728741,51.9044585987261,113.114649681529,0.636942675159236,0.00575521131103177,23.3821656050955,0.0580700496214342,31.2675159235669,0.460547561650369
0zVXOEy4SMnDT5yc7Hvvez,dirk14569,Deutsche Top 100 Songs CW41-14.10.2016,0,0,0,1,0,0,0,22878,4633.71324707121,109.77064840952,91.0127388535032,99.6687898089172,111.707006369427,1.12064036178557,14.7324840764331,0.73199964682667,16.4522292993631,0.57638005801892
0ZVztSCAFKCwIuTNXtDkMG,topsify,Uplifting Workout,0,1,0,0,0,0,0,67853,1127.91767270152,212.762283968562,54.2229299363057,65.5541401273885,72.1273885350318,1.13232051041234,8.12738853503185,0.766523845264333,12.8535031847134,0.719250880808476
0ZWYUjUMhaq0Rammqq3qu1,digster.fm,Party Jams,0,1,0,0,0,0,0,127935,624.765269021295,111.406866607241,43.1146496815287,53.5414012738854,63.8917197452229,1.20397621063207,8.59872611464968,0.863097339997099,13.3885350318471,0.67832180078782
1079xNIrY397kCE51lvqow,digster.fm,Wedding Songs,0,1,0,0,0,0,0,78881,6774.562612382,2323.95157551311,39.9808917197452,48.4649681528662,50.8662420382166,1.04500129583173,17.4458598726115,0.30759314822365,22.5414012738854,0.286130068200317
107TqUOzKOMQ8uTM7PGUY6,dondiablomusic,Don Diablo Chill Time,0,0,0,0,0,1,0,7593,256.611950454769,419.997679365783,86.9808917197452,97.0254777070064,99.6050955414013,1.02605801189777,11.0127388535032,0.460345103818589,15.7579617834395,0.223809586870403
10B6zySvb25USKTcxjcKB1,myplay.com,Hip Hop 2000s,0,0,0,0,0,1,0,56243,3541.81682076796,594.987897906321,163.649681528662,474.738853503185,113.012738853503,0.222479479500269,13.8471337579618,0.621858607770399,16.1210191082803,0.587555352166344
10EBx1dpfDKCbKoAeBr2df,digster.fm,Pride,0,1,0,0,0,0,0,38134,8958.55064394528,1653.77014823404,50.8089171974522,62.1082802547771,64.6050955414013,1.0527444353007,18.312101910828,0.318509584203034,22.7770700636943,0.666131777555291
10Fh1Rrz5bcWSxmdE0cT2x,bbc_playlister,Annie Mac's Power Down Playlist (BBC Radio 1),0,0,0,0,0,1,0,81018,456.574196327219,242.49500005369,81.8980891719745,90.0700636942675,23.0254777070064,0.390028919814468,9.54140127388535,0.522616408922926,7.94267515923567,0.206739954523573
10mkFxeRBWcwPJE3QKVRQz,11158710263,Jpop/Anime Selection,0,0,0,0,0,1,0,33507,2.24957916799593,291.975994690714,145.28025477707,322.095541401274,32.1019108280255,0.0943194647334685,9.82802547770701,0.650525095605848,10.4522292993631,0.608879481909077
10RE8FahvFrV6GAa1cBK9W,legacysweden,EARLY ROCK 'N' ROLL CLASSICS,0,0,0,0,0,1,0,5968,48240.5801330271,2830.36002695549,59.4904458598726,89.6242038216561,18.5477707006369,0.189967030352308,29.656050955414,0.0602528432504112,38.6369426751592,0.521783378611919
10VHe2NK5Bxp2DpQSTVluT,filtrmexico,I Love Pop Hits,0,1,0,0,0,1,0,75231,2037.64560455231,171.169256499215,56.2993630573248,61.3503184713376,39.6114649681529,0.662294218797519,10.8152866242038,0.755361407393323,20.3375796178344,0.591303559030923
10Yf6R2nSqXd3Puzvue5Gy,sonymusicdenmark,Crying On The Dancefloor,0,1,0,0,0,1,0,27958,436.985515719045,79.9572133046847,54.2993630573248,58.7961783439491,23.312101910828,0.398856959058905,7.26751592356688,0.745538407866797,11.2993630573248,0.619874642414211
11dmFZe33fvcHr0Xn5E9HS,sonymusicnl,Feel Good Mood,0,1,0,0,0,1,0,109474,2037.88284297239,243.642252590299,68.3694267515924,84.0382165605096,104.050955414013,1.24167408903488,10.7515923566879,0.792438170436871,16.4267515923567,0.654417099221321
11E8ykYC5N25l5N3r6Zqqr,playlistmenorway,Topsify Norway Top 40,0,0,0,0,0,0,0,7555,951.384182924426,78.0155525096893,40.1528662420382,39.9108280254777,65.1082802547771,1.63141627341259,8.47770700636943,0.781369007282794,11.6687898089172,0.590087834365835
11hhDTB84otaCZ2Yl2Lye2,sahra_tahmass,afghan music,0,0,0,0,0,1,0,12011,0,314.131665279031,32.6624203821656,102.770700636943,3.08917197452229,0.0279707985925385,4.03184713375796,0.0346621204586005,7.85987261146497,0.642997813068611
11ilPoEPjV2knefWnTaA4T,sonymusicentertainment,SVENSKA BALLADER,0,1,0,0,0,0,0,10093,452.715833026862,510.197855600061,69.4458598726115,123.745222929936,120.464968152866,0.973814769507492,9.79617834394904,0.717589405744512,6.60509554140127,0.360251224868217
11uxWJrYMrsvbEzP4Hvr6t,1219168264,Nigerian Gospel/Praise/Worship Music,0,0,0,0,0,1,0,8600,0,234.11868965904,58.8152866242038,202.350318471338,5.21656050955414,0.0267197408100511,4,0.0696086226557344,6.93630573248408,0.44444646266682
11X76c5MphTG1VgKmC7hgb,myplay.com,90s Pop: The Biggest '90s Radio Hits,0,0,0,0,0,1,0,40939,14088.0642765066,1076.66648074854,90.9235668789809,123.108280254777,41.2484076433121,0.361223797993114,17.4777070063694,0.6306207399748,18.1210191082803,0.567475321980049
11YMjPRTwgVqfOVlRh9LaR,digster.se,NRJ FRESH by Digster,0,1,0,0,0,0,0,27547,1047.97096614761,86.6966593004475,67.968152866242,80.4585987261146,64.0700636942675,0.926976838728036,9.06369426751592,0.860664945585275,15.9872611464968,0.646408737811314
122lYUX1edW7OGRElFB17k,chicane_sunsets,Chicane - Sun:Sets 2019,0,0,0,0,0,1,0,11160,181.255625757401,523.113629693845,42.7898089171975,62.312101910828,68.4904458598726,1.12098113297102,7.63694267515924,0.162895039444051,11.2356687898089,0.346957888869211
12dfOnQa5Kyf7C4bVqjNiy,11129315069,zocken,0,0,0,0,0,1,0,7367,13607.9428224614,431.071357468761,386.337579617834,574.917197452229,16.8535031847134,0.0297466407284912,29,0.366025550579463,37,0.638975248593146
12kNrq0RnI0Y1s4UfxmYro,filtr.br,Para Malhar,0,1,0,0,0,1,0,252174,331.157039676487,86.6979960397602,64.4585987261146,82.3885350318471,83.3248407643312,1.01474353867626,6.70063694267516,0.69010527698826,16.9299363057325,0.650997260553675
12PefAkgarx7KmLpeyIxAA,alanfaz,Perreo viejo,0,0,0,0,0,1,0,28210,200.19516766867,596.455186575338,45.7515923566879,129.191082802548,24.4394904458599,0.152425212920598,8.40127388535032,0.550668931515303,10.2993630573248,0.716008530222715
12pzlTU6J0f9s5K7fbjqzw,sonymusic,Nye Hits 2020,0,1,0,0,0,0,1,18840,374.829684801281,13.180920312174,76.9299363057325,93.1082802547771,118.949044585987,1.33357491989607,8.28025477707007,0.767717310196941,12.0063694267516,0.580826035222725
12R8HZh3GHUw1c4sgPtu6x,digster.co.uk,Workout Mix,0,1,0,0,0,1,0,510551,550.945597411738,127.713154933443,52.0254777070064,59.2802547770701,69.6114649681529,1.16382231815934,8.05732484076433,0.831094565572299,13.6624203821656,0.67128061126072
134hf1RbRiS0PaRpzBd4v2,122622509,"Black Keys, Artic Monkeys, Dan Auerbach, Milky Chance, Heavy UK, Hooray for Earth, Alt-J, Silversun Pickups",0,0,0,0,0,1,0,6755,446.534884122933,381.467865019026,42.5541401273885,121.101910828025,2.06369426751592,0.0161456799086926,10.0254777070064,0.439392700357115,12.6178343949045,0.535915403597507
13thjkLTYZmZvjdz4u6kxh,nikewomen,Running Tempo Mix,0,0,0,0,0,1,0,564951,1046.09274386497,120.790413121628,357.764331210191,435.012738853503,40.1974522292994,0.108202837212569,13.8025477707006,0.673770235965597,26.1528662420382,0.662485196681182
13Y2wH4I74LZBEDQYCMQpX,ashare80,W Hotels,0,0,0,0,0,1,0,8471,123.017184919219,223.696108285837,529.273885350319,691.292993630573,30.0764331210191,0.0434495795257583,12.7770700636943,0.418911508840132,27.3503184713376,0.605190530240278
145saJwyflcTSdJ55AKDGe,subsoulmusic,SubSoul,0,0,0,0,0,1,0,18900,1.10681928390411,42.6416886742966,37.0636942675159,39.7834394904459,46.0509554140127,1.08609649549824,4.07643312101911,0.384389628113077,7.75796178343949,0.713464449472828
148My4xA7WoEaNDmnl2A8Z,pmartika,Smooth Jazz - Instrumental,0,0,0,0,0,1,0,110731,22.2291106427002,774.244036559779,180.299363057325,1260.42038216561,75.5095541401274,0.0583673021588308,10.4331210191083,0.37232110143294,14.7515923566879,0.552593073270945
14WMX3xOMDFQ2h5vtDwvCI,424amv,TrapNation💯🔥,0,0,0,0,0,0,0,34515,36.0662458879423,98.9268528648438,114.216560509554,175.853503184713,9.36305732484076,0.0645144137032153,9.57324840764331,0.425960937326514,15.312101910828,0.552226856904319
155ZDnr1o8pQQRBRsEphBE,jaredmoreno,Fast and Furious soundtracks,0,0,0,0,0,1,0,235881,87.1848152635004,82.5732683481956,88.6178343949045,98.8726114649682,142.770700636943,1.40782677055045,7.47133757961784,0.396715481313209,10.1273885350318,0.575255420488268
15ceu7k6aJT5yGkd8Na2jH,orlagartlandofficial,Orla's Magical Mixtape,0,0,0,0,0,1,0,6322,29.2857493377576,125.601051283126,19.2675159235669,17.484076433121,22.5477707006369,1.32009381800562,4.1656050955414,0.534013668261007,5.35031847133758,0.354317778835459
15m97IGpThk2Z3HzTHgRiq,yeyo43,SALSA,0,0,0,0,0,1,0,19024,9.68499186927973,1488.2337270042,100.171974522293,202.031847133758,6.55414012738854,0.0339684814791231,9.54777070063694,0.194197993271683,14.5605095541401,0.648604290865904
15uk1tKzqruIL9rpz2s0Fl,sonymusic,TOPP 20,0,1,0,0,0,0,0,57393,909.59809953808,37.8882251468578,63.8152866242038,83.3375796178344,92.8216560509554,1.10525163103905,9.59872611464968,0.758553961648673,14.1019108280255,0.590478098987325
164JibdJolCxy3vHnBrajU,playlistmeukfeatured,100 Greatest Coffee Break Songs,0,0,0,0,1,0,0,8877,8113.67043395987,2239.79063268447,89.968152866242,99.9936305732484,71.7324840764331,0.717406549572155,19.8980891719745,0.312358702273625,28.4968152866242,0.311442003153423
16DnQBWiHDSqrOUBdTmYm3,florenceandthemachineofficial,Too Fast For Freedom: Florence + The Machine,0,0,0,0,0,1,0,13683,3832.7912276661,1602.48449322784,62.7006369426752,82.8726114649682,4.17834394904459,0.11038714970094,13.9235668789809,0.409617507816538,18.140127388535,0.243477567934736
16gGbbWy7d8bLIZgLPS6jc,arileff,I Go Out Just So I Can Reforget,0,0,0,0,0,1,0,123719,334.74463691343,409.628025319194,25.0891719745223,27.9554140127389,23.5095541401274,1.08110867362214,7.75796178343949,0.469605768492228,7.74522292993631,0.368191887149434
16iMY3jvUoh8Xe6wtGTKx0,thedarkden,Cruisin' Love Songs,0,0,0,0,0,1,0,39536,18292.659425092,2069.75572020562,176.834394904459,369.095541401274,1.29936305732484,0.00345562258588658,23,0.413210372623489,27.2675159235669,0.358992146852543
16RrCQ9fKCzJH3Hru2JaBk,12870992,2000s Alternative/Rock to Now,0,0,0,0,0,1,0,8438,27477.4974141099,636.324474733922,257.649681528662,833.96178343949,24.2165605095541,0.0287094762470999,20,0.73602135331264,28.4522292993631,0.534511598692949
16SVZnYC3bIffe8wzeec2g,1166762945,Hotline Miami 2 OST,0,0,0,0,0,1,0,23807,0.0138888888888889,286.448731765891,22.7643312101911,40.5414012738853,0.0318471337579618,0.000776759359950287,4,0.177389867535045,8.82165605095541,0.315013060802857
16UpeQf789oLnei1uGTEhr,daanvanrossum,☕️ Coffee Shop Chill,0,0,0,0,0,0,0,13103,2749.26879621127,562.307650589752,299.414012738854,405.40127388535,33.515923566879,0.116417161920262,18.828025477707,0.614341680341081,27.4522292993631,0.291462573370701
16zWE2aZ4Y6zUOxEncGcdQ,filtr,HIIT Workout,0,1,0,0,0,0,0,21903,93.478248074129,208.216956296853,32.7707006369427,40.0955414012739,11.5222929936306,0.295600105667909,5,0.627089056385425,11.515923566879,0.673176976825145
1753ltYj4uTr5l7wdcZTSP,bryantwhite,Disney Princess Songs,0,0,0,0,0,1,0,30833,1.30598427474219,586.819935356887,46.8917197452229,88.7388535031847,1.21019108280255,0.013597652615759,6,0.892297269531706,7.98726114649682,0.107560496399061
17718JwJykQ8XgCY2HHPKF,bazolow,Throwback 2000s R&B,0,0,0,0,0,1,0,7600,2659.05126021313,648.815118521938,96.312101910828,204.528662420382,0.611464968152866,0.00294599746497455,10,0.763454820590926,10,0.609533833203284
17BzTD5LPbRPxL4PB0MPXR,1285044460,When I see you again,0,0,0,0,0,1,0,12409,28981.3368703645,581.60241103216,219.585987261146,719.59872611465,37.7070063694268,0.0513209930906789,18.6815286624204,0.686782217603218,30.2292993630573,0.472843404037712
17emDemr0AM6z60jYsR9iy,filtr,Latin Summer,0,1,0,0,0,1,0,70741,601.444390224256,77.3491893928214,49.6242038216561,70.0191082802548,22.0636942675159,0.314937344813228,9.19745222929936,0.740862838763739,12.0509554140127,0.703118097859438
17eNlPBrWEGvu6ISEQd05x,lomejordespotifyenargentina,Retro Latino,1,0,0,0,0,1,0,46850,236.897659927521,1019.35391325771,39.2738853503185,53.8407643312102,7.29936305732484,0.127511534926516,6,0.868941036781436,12.0191082802548,0.526252064109326
17HYiAIcwlDEg5RgVkm4L7,iam3,Vaporwave,0,0,0,0,0,1,0,203831,0,181.546619775007,85.3694267515924,739.700636942675,37.5923566878981,0.0515650361265071,5,0,9.5031847133758,0.191389572082742
17k5Tu84zX1KKOZlqXAHoY,sonyturkey,Yeni Çıkanlar,0,0,0,0,0,0,0,10973,293.656712290616,30.5392606621249,75.1847133757962,49.0573248407643,195.802547770701,3.90586105796981,8.82802547770701,0.620841502724831,9.61783439490446,0.464879482444325
17LOrq6nH4mkf0Uqnp3waW,toplatino,Divas Latinas,0,0,0,0,0,0,0,6918,4092.78572811073,416.292382730886,40.7515923566879,122.292993630573,27.6114649681529,0.225236602477882,8.22292993630573,0.889002801932182,10.3375796178344,0.568243175022507
17MNUzpBEF3ba4u5GTpCx6,lithuaniahq,Lithuania HQ,0,0,0,0,0,0,0,105017,0,70.746578946563,86.3630573248408,198.700636942675,23.9872611464968,0.132068109376124,4.01910828025478,0.0186483534585139,11.3057324840764,0.635121721701488
17NIhTcFNIe1X0OW2ilMsA,1126011778,Black Rap,0,0,0,0,0,1,0,8188,1327.48209065311,315.171662941053,189.547770700637,453.764331210191,47.4140127388535,0.100796932663278,11.6178343949045,0.499182426409303,18.4458598726115,0.599224126472116
17ykluxL4Bu5rMnvVik56i,1127127949,Party like American Pie (Punk-Rock Party Anthems),0,0,0,0,0,1,0,5577,1237.56535620352,803.377565074031,86.9235668789809,199.12101910828,3.60509554140127,0.0174542204334239,9.21656050955414,0.617194236306639,12.8216560509554,0.728367956667323
18benb5d6MhXYJA427DV4x,ukfmusic,Bass House,0,0,0,0,0,1,0,7907,0.29052835016538,119.713377547464,44.3821656050956,75.0828025477707,13.4904458598726,0.231139240424815,4.19745222929936,0.409243752122021,8.54140127388535,0.705202508149914
18ElY7lZSRJkfsdfwVcjJv,sonymusicentertainment,Ballader & Lugna låtar,0,1,0,0,0,0,0,7268,10379.935055712,760.114858526008,111.636942675159,155.006369426752,166.254777070064,1.12100399336971,17.5477707006369,0.619900152606813,22.515923566879,0.430138325066671
18GHbFy1bRK04e8jCLJm5i,digsterdeutschland,Ballermann Hits - mit Cordula Grün und 500 PS nach Malle,0,1,0,1,0,0,0,262689,3836.80976245863,94.7749043077646,60.1656050955414,74.9936305732484,80.031847133758,1.07272255543079,14.1464968152866,0.762057802590817,12.859872611465,0.725994924139886
18LsmYl3g66fdnXIfKAysp,bestrecasanova,99.5 PLAY FM,0,0,0,0,0,1,0,6825,9288.22510232116,127.274590527453,265.891719745223,611.955414012739,38.0573248407643,0.0618865346267923,17,0.79609833198732,31.8980891719745,0.620703150145341
