song_id,week,streams,treated
105,2018-02-12,67049,0
105,2018-02-19,63621,0
105,2018-02-26,64102.0000000001,0
105,2018-03-05,62252,0
105,2018-03-12,61538,0
105,2018-03-26,79877,1
105,2018-04-02,75557,1
105,2018-04-09,64792,1
105,2018-04-16,64326,1
105,2018-04-23,66511.0000000001,1
105,2018-04-30,66932,1
105,2018-05-07,70678.0000000001,1
105,2018-05-14,57200,1
105,2018-05-21,63778,1
105,2018-05-28,66037,1
106,2018-01-08,29605,0
106,2018-01-15,34816,0
106,2018-01-22,31364,0
106,2018-01-29,26698,0
106,2018-02-05,26044,0
106,2018-02-12,23972,0
106,2018-02-19,23491,0
106,2018-02-26,24056,0
106,2018-03-05,24531,0
106,2018-03-12,22930,0
106,2018-03-26,28960,1
106,2018-04-02,35713,1
106,2018-04-09,38558,1
106,2018-04-16,39907,1
106,2018-04-23,41313,1
106,2018-04-30,39000,1
106,2018-05-07,39548,1
106,2018-05-14,36406,1
106,2018-05-21,37291,1
106,2018-05-28,40347,1
107,2018-01-08,54968,0
107,2018-01-15,60314,0
107,2018-01-22,56498,0
107,2018-01-29,54777,0
107,2018-02-05,63086,0
107,2018-02-12,63430,0
107,2018-02-19,56005.0000000001,0
107,2018-02-26,55092,0
107,2018-03-05,54631,0
107,2018-03-12,58228,0
107,2018-03-26,55918,0
107,2018-04-02,55127,0
107,2018-04-09,55447,0
107,2018-04-16,53541,0
107,2018-04-23,52070,0
107,2018-04-30,51281,0
107,2018-05-07,51383,0
107,2018-05-14,50264,0
107,2018-05-21,47226,0
107,2018-05-28,46854,0
108,2018-01-08,17107,0
108,2018-01-15,22584,0
108,2018-01-22,22722,0
108,2018-01-29,21502,0
108,2018-02-05,16551,0
108,2018-02-12,13986,0
108,2018-02-19,12799,0
108,2018-02-26,17894,0
108,2018-03-05,16006,0
108,2018-03-12,13975,0
108,2018-03-26,19089,1
108,2018-04-02,17342,1
108,2018-04-09,14739,1
108,2018-04-16,13487,1
108,2018-04-23,12801,1
108,2018-04-30,13455,1
108,2018-05-07,12594,1
108,2018-05-14,12313,1
108,2018-05-21,12961,1
108,2018-05-28,12243,1
109,2018-01-08,44157,0
109,2018-01-15,41216,0
109,2018-01-22,39529,0
109,2018-01-29,43783,0
109,2018-02-05,44272,0
109,2018-02-12,46036,0
109,2018-02-19,45786,0
109,2018-02-26,44460,0
109,2018-03-05,43011,0
109,2018-03-12,45770,0
109,2018-03-26,49217.0000000001,0
109,2018-04-02,50321,0
109,2018-04-09,50894,0
109,2018-04-16,48511,0
109,2018-04-23,47348,0
109,2018-04-30,48205,0
109,2018-05-07,48996,0
109,2018-05-14,47209,0
109,2018-05-21,45544,0
109,2018-05-28,46798,0
110,2018-01-08,1142,0
110,2018-01-15,1205,0
110,2018-01-22,1375,0
110,2018-01-29,1257,0
110,2018-02-05,1144,0
110,2018-02-12,1131,0
110,2018-02-19,1141,0
110,2018-02-26,1262,0
110,2018-03-05,1282,0
110,2018-03-12,1210,0
110,2018-03-26,1072,0
110,2018-04-02,1203,0
110,2018-04-09,1080,0
110,2018-04-16,1193,0
110,2018-04-23,1242,0
110,2018-04-30,1080,0
110,2018-05-07,1097,0
110,2018-05-14,1072,0
110,2018-05-21,1196,0
110,2018-05-28,1170,0
111,2018-01-08,9614.99999999999,0
111,2018-01-15,9709,0
111,2018-01-22,10793,0
111,2018-01-29,14362,0
111,2018-02-05,12865,0
111,2018-02-12,11577,0
111,2018-02-19,11222,0
111,2018-02-26,11513,0
111,2018-03-05,11670,0
111,2018-03-12,11255,0
111,2018-03-26,11340,0
111,2018-04-02,11655,0
111,2018-04-09,12388,0
111,2018-04-16,12148,0
111,2018-04-23,12793,0
111,2018-04-30,13674,0
111,2018-05-07,12770,0
111,2018-05-14,12108,0
111,2018-05-21,13281,0
111,2018-05-28,12929,0
112,2018-01-08,9780,0
112,2018-01-15,9517,0
112,2018-01-22,10483,0
112,2018-01-29,11854,0
112,2018-02-05,11850,0
112,2018-02-12,11148,0
112,2018-02-19,10892,0
112,2018-02-26,10888,0
112,2018-03-05,10557,0
112,2018-03-12,10013,0
112,2018-03-26,10400,0
112,2018-04-02,10503,0
112,2018-04-09,10895,0
112,2018-04-16,10988,0
112,2018-04-23,11376,0
112,2018-04-30,11680,0
112,2018-05-07,11255,0
112,2018-05-14,10922,0
112,2018-05-21,11272,0
112,2018-05-28,11242,0
113,2018-01-08,25282,0
113,2018-01-15,25751,0
113,2018-01-22,28083,0
113,2018-01-29,30824,0
113,2018-02-05,28072,0
113,2018-02-12,27544,0
113,2018-02-19,27205,0
113,2018-02-26,28502,0
113,2018-03-05,27103,0
113,2018-03-12,25729,0
113,2018-03-26,40475,1
113,2018-04-02,34514,1
113,2018-04-09,33545,1
113,2018-04-16,33352,1
113,2018-04-23,32469,1
113,2018-04-30,31487,1
113,2018-05-07,31282,1
113,2018-05-14,29653,1
113,2018-05-21,29292,1
113,2018-05-28,28514,1
115,2018-01-08,13078,0
115,2018-01-15,13288,0
115,2018-01-22,17115,0
115,2018-01-29,22625,0
115,2018-02-05,17300,0
115,2018-02-12,17255,0
115,2018-02-19,15974,0
115,2018-02-26,16134,0
115,2018-03-05,15759,0
115,2018-03-12,15332,0
115,2018-03-26,23870,1
115,2018-04-02,21072,1
115,2018-04-09,19092,1
115,2018-04-16,17463,1
115,2018-04-23,16870,1
115,2018-04-30,17060,1
115,2018-05-07,15796,1
115,2018-05-14,14808,1
115,2018-05-21,14654,1
115,2018-05-28,14406,1
116,2018-01-08,12741,0
116,2018-01-15,12683,0
116,2018-01-22,11964,0
116,2018-01-29,12131,0
116,2018-02-05,11324,0
116,2018-02-12,11629,0
116,2018-02-19,11807,0
116,2018-02-26,12054,0
116,2018-03-05,12720,0
116,2018-03-12,12453,0
116,2018-03-26,12508,0
116,2018-04-02,12335,0
116,2018-04-09,11849,0
116,2018-04-16,12196,0
116,2018-04-23,12767,0
116,2018-04-30,12902,0
116,2018-05-07,12515,0
116,2018-05-14,12641,0
116,2018-05-21,12990,0
116,2018-05-28,12911,0
117,2018-01-08,3605,0
117,2018-01-15,4289,0
117,2018-01-22,4356,0
117,2018-01-29,4949,0
117,2018-02-05,4240,0
117,2018-02-12,3940,0
117,2018-02-19,4377,0
117,2018-02-26,4192,0
117,2018-03-05,4720,0
117,2018-03-12,4786,0
117,2018-03-26,10302,1
117,2018-04-02,9827.00000000001,1
117,2018-04-09,8797,1
117,2018-04-16,7899.00000000001,1
117,2018-04-23,7351,1
117,2018-04-30,6637,1
117,2018-05-07,6493,1
117,2018-05-14,5970,1
117,2018-05-21,5917,1
117,2018-05-28,5555,1
118,2018-01-08,18926,0
118,2018-01-15,19134,0
118,2018-01-22,19352,0
118,2018-01-29,18921,0
118,2018-02-05,19615,0
118,2018-02-12,19567,0
118,2018-02-19,20976,0
118,2018-02-26,24076,0
118,2018-03-05,23313,0
118,2018-03-12,24163,0
118,2018-03-26,23896,0
118,2018-04-02,22233,0
118,2018-04-09,22616,0
118,2018-04-16,20875,0
118,2018-04-23,17894,0
118,2018-04-30,17854,0
118,2018-05-07,19033,0
118,2018-05-14,19605,0
118,2018-05-21,19407,0
118,2018-05-28,19495,0
119,2018-01-08,21531,0
119,2018-01-15,21241,0
119,2018-01-22,21392,0
119,2018-01-29,22435,0
119,2018-02-05,21695,0
119,2018-02-12,20616,0
119,2018-02-19,21068,0
119,2018-02-26,22012,0
119,2018-03-05,22242,0
119,2018-03-12,21578,0
119,2018-03-26,22300,0
119,2018-04-02,23004,0
119,2018-04-09,23402,0
119,2018-04-16,23302,0
119,2018-04-23,23076,0
119,2018-04-30,23781,0
119,2018-05-07,24113,0
119,2018-05-14,24249,0
119,2018-05-21,30002,0
119,2018-05-28,66136,0
120,2018-01-08,7074,0
120,2018-01-15,7054.00000000001,0
120,2018-01-22,7638,0
120,2018-01-29,7994,0
120,2018-02-05,7553,0
120,2018-02-12,7483,0
120,2018-02-19,7396,0
120,2018-02-26,7678,0
120,2018-03-05,7694,0
120,2018-03-12,7397,0
120,2018-03-26,16295,1
120,2018-04-02,12767,1
120,2018-04-09,11913,1
120,2018-04-16,10843,1
120,2018-04-23,10870,1
120,2018-04-30,9715,1
120,2018-05-07,9569,1
120,2018-05-14,9105,1
120,2018-05-21,8961,1
120,2018-05-28,8210.00000000001,1
122,2018-01-08,1034,0
122,2018-01-15,950,0
122,2018-01-22,627,0
122,2018-01-29,579,0
122,2018-02-05,743,0
122,2018-02-12,565,0
122,2018-02-19,696,0
122,2018-02-26,663,0
122,2018-03-05,543,0
122,2018-03-12,466,0
122,2018-03-26,344,0
122,2018-04-02,396,0
122,2018-04-09,448,0
122,2018-04-16,271,0
122,2018-04-23,343,0
122,2018-04-30,312,0
122,2018-05-07,287,0
122,2018-05-14,306,0
122,2018-05-21,378,0
122,2018-05-28,402,0
124,2018-01-08,45767,0
124,2018-01-15,35376,0
124,2018-01-22,29320,0
124,2018-01-29,28691,0
124,2018-02-05,26745,0
124,2018-02-12,26687,0
124,2018-02-19,22826,0
124,2018-02-26,18788,0
124,2018-03-05,17368,0
124,2018-03-12,20067,0
124,2018-03-26,24959,1
124,2018-04-02,19609,1
124,2018-04-09,17222,1
124,2018-04-16,16419,1
124,2018-04-23,14854,1
124,2018-04-30,14291,1
124,2018-05-07,14680,1
124,2018-05-14,14313,1
124,2018-05-21,12159,1
124,2018-05-28,11512,1
125,2018-01-08,70480,0
125,2018-01-15,62642,0
125,2018-01-22,56469,0
125,2018-01-29,51839,0
125,2018-02-05,51490,0
125,2018-02-12,87586.0000000001,0
125,2018-02-19,87832,0
125,2018-02-26,85906.0000000001,0
125,2018-03-05,76995,0
125,2018-03-12,85432.0000000001,0
125,2018-03-26,113544,1
125,2018-04-02,134175,1
125,2018-04-09,141352,1
125,2018-04-16,131891,1
125,2018-04-23,126836,1
125,2018-04-30,133095,1
125,2018-05-07,128680,1
125,2018-05-14,140602,1
125,2018-05-21,143414,1
125,2018-05-28,117546,1
127,2018-01-08,6371,0
127,2018-01-15,6519,0
127,2018-01-22,7462.00000000001,0
127,2018-01-29,8058,0
127,2018-02-05,7415.99999999999,0
127,2018-02-12,7029,0
127,2018-02-19,6527,0
127,2018-02-26,6791,0
127,2018-03-05,6855.00000000001,0
127,2018-03-12,6435,0
127,2018-03-26,13231,1
127,2018-04-02,10158,1
127,2018-04-09,9013,1
127,2018-04-16,9018.99999999999,1
127,2018-04-23,8823,1
127,2018-04-30,8207.00000000001,1
127,2018-05-07,7547,1
127,2018-05-14,7480.00000000001,1
127,2018-05-21,7290,1
127,2018-05-28,7335.00000000001,1
128,2018-01-08,11529,0
128,2018-01-15,11637,0
128,2018-01-22,12368,0
128,2018-01-29,13723,0
128,2018-02-05,12859,0
128,2018-02-12,13361,0
128,2018-02-19,12798,0
128,2018-02-26,12185,0
128,2018-03-05,12263,0
128,2018-03-12,12774,0
128,2018-03-26,21771,1
128,2018-04-02,20374,1
128,2018-04-09,17970,1
128,2018-04-16,16895,1
128,2018-04-23,16368,1
128,2018-04-30,14959,1
128,2018-05-07,14693,1
128,2018-05-14,14907,1
128,2018-05-21,14989,1
128,2018-05-28,13773,1
129,2018-01-08,31595,0
129,2018-01-15,31199,0
129,2018-01-22,34011,0
129,2018-01-29,34776,0
129,2018-02-05,33304,0
129,2018-02-12,33218,0
129,2018-02-19,32988,0
129,2018-02-26,33352,0
129,2018-03-05,34445,0
129,2018-03-12,34373,0
129,2018-03-26,48681,1
129,2018-04-02,44854,1
129,2018-04-09,42423,1
129,2018-04-16,41414,1
129,2018-04-23,40640,1
129,2018-04-30,39501,1
129,2018-05-07,38608,1
129,2018-05-14,37286,1
129,2018-05-21,38331,1
129,2018-05-28,37997,1
130,2018-01-08,49922,0
130,2018-01-15,48497,0
130,2018-01-22,46979,0
130,2018-01-29,46815,0
130,2018-02-05,45603,0
130,2018-02-12,48595,0
130,2018-02-19,49630,0
130,2018-02-26,52464,0
130,2018-03-05,49908,0
130,2018-03-12,50734,0
130,2018-03-26,58521.0000000001,1
130,2018-04-02,61473.0000000001,1
130,2018-04-09,62197,1
130,2018-04-16,53777,1
130,2018-04-23,50546,1
130,2018-04-30,49004,1
130,2018-05-07,48264,1
130,2018-05-14,51993,1
130,2018-05-21,55660,1
130,2018-05-28,70719.0000000001,1
131,2018-01-08,23480,0
131,2018-01-15,23495,0
131,2018-01-22,23195,0
131,2018-01-29,24366,0
131,2018-02-05,23017,0
131,2018-02-12,23423,0
131,2018-02-19,22844,0
131,2018-02-26,22979,0
131,2018-03-05,22984,0
131,2018-03-12,24257,0
131,2018-03-26,28455,1
131,2018-04-02,27767,1
131,2018-04-09,28889,1
131,2018-04-16,30150,1
131,2018-04-23,31852,1
131,2018-04-30,32812,1
131,2018-05-07,29459,1
131,2018-05-14,27821,1
131,2018-05-21,26907,1
131,2018-05-28,26705,1
133,2018-01-08,13963,0
133,2018-01-15,14190,0
133,2018-01-22,14451,0
133,2018-01-29,14774,0
133,2018-02-05,15355,0
133,2018-02-12,14618,0
133,2018-02-19,14418,0
133,2018-02-26,13846,0
133,2018-03-05,14138,0
133,2018-03-12,14479,0
133,2018-03-26,14046,0
133,2018-04-02,14449,0
133,2018-04-09,14107,0
133,2018-04-16,13442,0
133,2018-04-23,13367,0
133,2018-04-30,13820,0
133,2018-05-07,14670,0
133,2018-05-14,15607,0
133,2018-05-21,16456,0
133,2018-05-28,15685,0
134,2018-01-08,44893,0
134,2018-01-15,45894,0
134,2018-01-22,57570,0
134,2018-01-29,49318,0
134,2018-02-05,48771,0
134,2018-02-12,46965,0
134,2018-02-19,49431,0
134,2018-02-26,51509,0
134,2018-03-05,46192,0
134,2018-03-12,45364,0
134,2018-03-26,56811,1
134,2018-04-02,54114.0000000001,1
134,2018-04-09,52966,1
134,2018-04-16,51725,1
134,2018-04-23,51404,1
134,2018-04-30,49777,1
134,2018-05-07,48781,1
134,2018-05-14,50699.0000000001,1
134,2018-05-21,48866,1
134,2018-05-28,47093,1
136,2018-01-08,12937,0
136,2018-01-15,13173,0
136,2018-01-22,14514,0
136,2018-01-29,15221,0
136,2018-02-05,14923,0
136,2018-02-12,16476,0
136,2018-02-19,16078,0
136,2018-02-26,15716,0
136,2018-03-05,15090,0
136,2018-03-12,18625,0
136,2018-03-26,35051,1
136,2018-04-02,27351,1
136,2018-04-09,24165,1
136,2018-04-16,22149,1
136,2018-04-23,22239,1
136,2018-04-30,20224,1
136,2018-05-07,24100,1
136,2018-05-14,22643,1
136,2018-05-21,22112,1
136,2018-05-28,21034,1
137,2018-01-08,18400,0
137,2018-01-15,18537,0
137,2018-01-22,18842,0
137,2018-01-29,18306,0
137,2018-02-05,17166,0
137,2018-02-12,17939,0
137,2018-02-19,18247,0
137,2018-02-26,17247,0
137,2018-03-05,17695,0
137,2018-03-12,18349,0
137,2018-03-26,19461,0
137,2018-04-02,17438,0
137,2018-04-09,16876,0
137,2018-04-16,17330,0
137,2018-04-23,17337,0
137,2018-04-30,19412,0
137,2018-05-07,24571,0
137,2018-05-14,31400,0
137,2018-05-21,19672,0
137,2018-05-28,20189,0
138,2018-01-08,54629,0
138,2018-01-15,56757,0
138,2018-01-22,57580,0
138,2018-01-29,59434,0
138,2018-02-05,60881,0
138,2018-02-12,61666,0
138,2018-02-19,62103,0
138,2018-02-26,62963,0
138,2018-03-05,65269,0
138,2018-03-12,89384.9999999999,0
138,2018-03-26,123301,1
138,2018-04-02,134873,1
138,2018-04-09,129003,1
138,2018-04-16,129611,1
138,2018-04-23,110654,1
138,2018-04-30,117544,1
138,2018-05-07,97930,1
138,2018-05-14,92909,1
138,2018-05-21,89737,1
138,2018-05-28,89254.9999999999,1
139,2018-01-08,1129,0
139,2018-01-15,1137,0
139,2018-01-22,1145,0
139,2018-01-29,1313,0
139,2018-02-05,1333,0
139,2018-02-12,1137,0
139,2018-02-19,1180,0
139,2018-02-26,1197,0
139,2018-03-05,1179,0
139,2018-03-12,1246,0
139,2018-03-26,8507,1
139,2018-04-02,5962,1
139,2018-04-09,4933,1
139,2018-04-16,3689,1
139,2018-04-23,2819,1
139,2018-04-30,2492,1
139,2018-05-07,2444,1
139,2018-05-14,2600,1
139,2018-05-21,2937,1
139,2018-05-28,2606,1
140,2018-01-08,48935,0
140,2018-01-15,50579.0000000001,0
140,2018-01-22,56525,0
140,2018-01-29,58551,0
140,2018-02-05,52505,0
140,2018-02-12,52009,0
140,2018-02-19,56255,0
140,2018-02-26,58352,0
140,2018-03-05,61778,0
140,2018-03-12,61255,0
140,2018-03-26,70218,1
140,2018-04-02,70516,1
140,2018-04-09,68808.9999999999,1
140,2018-04-16,67610,1
140,2018-04-23,65442,1
140,2018-04-30,64188,1
140,2018-05-07,66079.9999999999,1
140,2018-05-14,64041,1
140,2018-05-21,64635,1
140,2018-05-28,63018,1
142,2018-01-08,28270,0
142,2018-01-15,27599,0
142,2018-01-22,26859,0
142,2018-01-29,25620,0
142,2018-02-05,25196,0
142,2018-02-12,26467,0
142,2018-02-19,25809,0
142,2018-02-26,24879,0
142,2018-03-05,25207,0
142,2018-03-12,28179,0
142,2018-03-26,24175,0
142,2018-04-02,23951,0
142,2018-04-09,24817,0
142,2018-04-16,25320,0
142,2018-04-23,26855,0
142,2018-04-30,23762,0
142,2018-05-07,27024,0
142,2018-05-14,27481,0
142,2018-05-21,27081,0
142,2018-05-28,26196,0
147,2018-01-08,1712,0
147,2018-01-15,1674,0
147,2018-01-22,1649,0
147,2018-01-29,1864,0
147,2018-02-05,1710,0
147,2018-02-12,1958,0
147,2018-02-19,1724,0
147,2018-02-26,1894,0
147,2018-03-05,1895,0
147,2018-03-12,1800,0
147,2018-03-26,7861.00000000001,1
147,2018-04-02,5842,1
147,2018-04-09,4582,1
147,2018-04-16,3808,1
147,2018-04-23,3651,1
147,2018-04-30,3652,1
147,2018-05-07,3098,1
147,2018-05-14,2983,1
147,2018-05-21,3427,1
147,2018-05-28,3303,1
154,2018-01-08,9992,0
154,2018-01-15,10033,0
154,2018-01-22,10033,0
154,2018-01-29,10529,0
154,2018-02-05,9981.99999999999,0
154,2018-02-12,11158,0
154,2018-02-19,11221,0
154,2018-02-26,11770,0
154,2018-03-05,11677,0
154,2018-03-12,11566,0
154,2018-03-26,11194,0
154,2018-04-02,11471,0
154,2018-04-09,11882,0
154,2018-04-16,12351,0
154,2018-04-23,12474,0
154,2018-04-30,12479,0
154,2018-05-07,12712,0
154,2018-05-14,12924,0
154,2018-05-21,13720,0
154,2018-05-28,12382,0
158,2018-01-08,14866,0
158,2018-01-15,14342,0
158,2018-01-22,14779,0
158,2018-01-29,16277,0
158,2018-02-05,14780,0
158,2018-02-12,14899,0
158,2018-02-19,14687,0
158,2018-02-26,14419,0
158,2018-03-05,14418,0
158,2018-03-12,14282,0
158,2018-03-26,15199,0
158,2018-04-02,15257,0
158,2018-04-09,15090,0
158,2018-04-16,15429,0
158,2018-04-23,14886,0
158,2018-04-30,16612,0
158,2018-05-07,15949,0
158,2018-05-14,14967,0
158,2018-05-21,15187,0
158,2018-05-28,15640,0
164,2018-01-08,7303,0
164,2018-01-15,6468,0
164,2018-01-22,6930,0
164,2018-01-29,7166,0
164,2018-02-05,7044,0
164,2018-02-12,7495,0
164,2018-02-19,7192,0
164,2018-02-26,7369.00000000001,0
164,2018-03-05,7372.99999999999,0
164,2018-03-12,7532,0
164,2018-03-26,19023,1
164,2018-04-02,13105,1
164,2018-04-09,10527,1
164,2018-04-16,9543.00000000001,1
164,2018-04-23,8991,1
164,2018-04-30,7978,1
164,2018-05-07,7045,1
164,2018-05-14,6741,1
164,2018-05-21,6156,1
164,2018-05-28,6408.00000000001,1
175,2018-01-08,14018,0
175,2018-01-15,14652,0
175,2018-01-22,15318,0
175,2018-01-29,15108,0
175,2018-02-05,15255,0
175,2018-02-12,22459,0
175,2018-02-19,16972,0
175,2018-02-26,15311,0
175,2018-03-05,14755,0
175,2018-03-12,14436,0
175,2018-03-26,13464,0
175,2018-04-02,12938,0
175,2018-04-09,13110,0
175,2018-04-16,13074,0
175,2018-04-23,12769,0
175,2018-04-30,12127,0
175,2018-05-07,12521,0
175,2018-05-14,13268,0
175,2018-05-21,12381,0
175,2018-05-28,12255,0
232,2018-01-08,446,0
232,2018-01-15,411,0
232,2018-01-22,364,0
232,2018-01-29,396,0
232,2018-02-05,384,0
232,2018-02-12,341,0
232,2018-02-19,416,0
232,2018-02-26,431,0
232,2018-03-05,390,0
232,2018-03-12,396,0
232,2018-03-26,350,0
232,2018-04-02,346,0
232,2018-04-09,378,0
232,2018-04-16,435,0
232,2018-04-23,449,0
232,2018-04-30,443,0
232,2018-05-07,431,0
232,2018-05-14,521,0
232,2018-05-21,581,0
232,2018-05-28,579,0
233,2018-01-08,5755,0
233,2018-01-15,5882,0
233,2018-01-22,7457,0
233,2018-01-29,6860,0
233,2018-02-05,6166,0
233,2018-02-12,6115,0
233,2018-02-19,5514,0
233,2018-02-26,5345,0
233,2018-03-05,5616,0
233,2018-03-12,5016,0
233,2018-03-26,10593,1
233,2018-04-02,9083.99999999999,1
233,2018-04-09,8377,1
233,2018-04-16,8466.00000000001,1
233,2018-04-23,7194,1
233,2018-04-30,6238,1
233,2018-05-07,5652,1
233,2018-05-14,5390,1
233,2018-05-21,5302,1
233,2018-05-28,5159,1
234,2018-01-08,25879,0
234,2018-01-15,28096,0
234,2018-01-22,28446,0
234,2018-01-29,27701,0
234,2018-02-05,27898,0
234,2018-02-12,29257,0
234,2018-02-19,31343,0
234,2018-02-26,30859,0
234,2018-03-05,30840,0
234,2018-03-12,30821,0
234,2018-03-26,29381,0
234,2018-04-02,29975,0
234,2018-04-09,28433,0
234,2018-04-16,27891,0
234,2018-04-23,31796,0
234,2018-04-30,32312,0
234,2018-05-07,28406,0
234,2018-05-14,27768,0
234,2018-05-21,28961,0
234,2018-05-28,30777,0
235,2018-01-08,20183,0
235,2018-01-15,19927,0
235,2018-01-22,20935,0
235,2018-01-29,20631,0
235,2018-02-05,21045,0
235,2018-02-12,21960,0
235,2018-02-19,21278,0
235,2018-02-26,21646,0
235,2018-03-05,22053,0
235,2018-03-12,21656,0
235,2018-03-26,22026,0
235,2018-04-02,22480,0
235,2018-04-09,23199,0
235,2018-04-16,23304,0
235,2018-04-23,22941,0
235,2018-04-30,21713,0
235,2018-05-07,22385,0
235,2018-05-14,22203,0
235,2018-05-21,21952,0
235,2018-05-28,21517,0
236,2018-01-08,33669,0
236,2018-01-15,33589,0
236,2018-01-22,31172,0
236,2018-01-29,33120,0
236,2018-02-05,28450,0
236,2018-02-12,28392,0
236,2018-02-19,30232,0
236,2018-02-26,33235,0
236,2018-03-05,30591,0
236,2018-03-12,25528,0
236,2018-03-26,31017,1
236,2018-04-02,26836,1
236,2018-04-09,24002,1
236,2018-04-16,22993,1
236,2018-04-23,21619,1
236,2018-04-30,21723,1
236,2018-05-07,22077,1
236,2018-05-14,23006,1
236,2018-05-21,24121,1
236,2018-05-28,25359,1
237,2018-01-08,3914,0
237,2018-01-15,4133,0
237,2018-01-22,3933,0
237,2018-01-29,3495,0
237,2018-02-05,3506,0
237,2018-02-12,3500,0
237,2018-02-19,3565,0
237,2018-02-26,3386,0
237,2018-03-05,3251,0
237,2018-03-12,3196,0
237,2018-03-26,11100,1
237,2018-04-02,9192,1
237,2018-04-09,7319,1
237,2018-04-16,5786,1
237,2018-04-23,4732,1
237,2018-04-30,4989,1
237,2018-05-07,4733,1
237,2018-05-14,4757,1
237,2018-05-21,4240,1
237,2018-05-28,3756,1
238,2018-01-08,8297,0
238,2018-01-15,8575.00000000001,0
238,2018-01-22,9649,0
238,2018-01-29,9076.99999999999,0
238,2018-02-05,10564,0
238,2018-02-12,10716,0
238,2018-02-19,10311,0
238,2018-02-26,9932,0
238,2018-03-05,11096,0
238,2018-03-12,11913,0
238,2018-03-26,22654,1
238,2018-04-02,18730,1
238,2018-04-09,15349,1
238,2018-04-16,14070,1
238,2018-04-23,13828,1
238,2018-04-30,12205,1
238,2018-05-07,11527,1
238,2018-05-14,10281,1
238,2018-05-21,9473,1
238,2018-05-28,9329,1
239,2018-01-08,4071,0
239,2018-01-15,4010,0
239,2018-01-22,4699,0
239,2018-01-29,7897,0
239,2018-02-05,6459.00000000001,0
239,2018-02-12,5374,0
239,2018-02-19,4445,0
239,2018-02-26,3743,0
239,2018-03-05,3326,0
239,2018-03-12,3159,0
239,2018-03-26,13212,1
239,2018-04-02,8955,1
239,2018-04-09,7090,1
239,2018-04-16,5695.00000000001,1
239,2018-04-23,4983,1
239,2018-04-30,4509,1
239,2018-05-07,3786,1
239,2018-05-14,3300,1
239,2018-05-21,3194,1
239,2018-05-28,2949,1
240,2018-01-08,7849,0
240,2018-01-15,8121.00000000001,0
240,2018-01-22,8311,0
240,2018-01-29,7678,0
240,2018-02-05,6563.00000000001,0
240,2018-02-12,6269,0
240,2018-02-19,5558,0
240,2018-02-26,5233,0
240,2018-03-05,16615,0
240,2018-03-12,19317,0
240,2018-03-26,13575,1
240,2018-04-02,13572,1
240,2018-04-09,10809,1
240,2018-04-16,8787,1
240,2018-04-23,7987,1
240,2018-04-30,6829,1
240,2018-05-07,6490,1
240,2018-05-14,6086,1
240,2018-05-21,6102,1
240,2018-05-28,6176.99999999999,1
241,2018-01-08,13660,0
241,2018-01-15,14268,0
241,2018-01-22,14523,0
241,2018-01-29,16157,0
241,2018-02-05,17188,0
241,2018-02-12,16402,0
241,2018-02-19,16213,0
241,2018-02-26,14533,0
241,2018-03-05,14639,0
241,2018-03-12,15006,0
241,2018-03-26,14988,0
241,2018-04-02,14389,0
241,2018-04-09,14055,0
241,2018-04-16,12921,0
241,2018-04-23,12998,0
241,2018-04-30,14022,0
241,2018-05-07,14392,0
241,2018-05-14,13800,0
241,2018-05-21,12952,0
241,2018-05-28,13857,0
242,2018-01-08,30240,0
242,2018-01-15,30402,0
242,2018-01-22,31354,0
242,2018-01-29,32225,0
242,2018-02-05,30858,0
242,2018-02-12,31244,0
242,2018-02-19,31016,0
242,2018-02-26,31874,0
242,2018-03-05,33642,0
242,2018-03-12,32781,0
242,2018-03-26,31570,0
242,2018-04-02,31528,0
242,2018-04-09,30803,0
242,2018-04-16,30947,0
242,2018-04-23,30563,0
242,2018-04-30,31341,0
242,2018-05-07,31763,0
242,2018-05-14,32424,0
242,2018-05-21,31907,0
242,2018-05-28,32885,0
243,2018-01-08,28888,0
243,2018-01-15,29206,0
243,2018-01-22,26899,0
243,2018-01-29,27013,0
243,2018-02-05,27298,0
243,2018-02-12,25046,0
243,2018-02-19,23355,0
243,2018-02-26,22560,0
243,2018-03-05,24005,0
243,2018-03-12,25352,0
243,2018-03-26,34043,1
243,2018-04-02,30908,1
243,2018-04-09,30665,1
243,2018-04-16,29470,1
243,2018-04-23,28532,1
243,2018-04-30,26744,1
243,2018-05-07,25340,1
243,2018-05-14,26382,1
243,2018-05-21,26256,1
243,2018-05-28,26107,1
244,2018-01-08,12481,0
244,2018-01-15,12324,0
244,2018-01-22,14077,0
244,2018-01-29,14647,0
244,2018-02-05,16940,0
244,2018-02-12,17631,0
244,2018-02-19,16525,0
244,2018-02-26,16451,0
244,2018-03-05,17242,0
244,2018-03-12,16329,0
244,2018-03-26,20299,0
244,2018-04-02,20963,0
244,2018-04-09,22037,0
244,2018-04-16,23399,0
244,2018-04-23,21589,0
244,2018-04-30,20067,0
244,2018-05-07,19760,0
244,2018-05-14,21733,0
244,2018-05-21,22906,0
244,2018-05-28,24453,0
246,2018-01-08,18770,0
246,2018-01-15,18831,0
246,2018-01-22,20156,0
246,2018-01-29,19181,0
246,2018-02-05,19454,0
246,2018-02-12,21620,0
246,2018-02-19,19482,0
246,2018-02-26,19841,0
246,2018-03-05,19859,0
246,2018-03-12,20833,0
